training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.4,0.56,1.0,0.22,0.33,0.4,or($TransactionPerDay_bin2 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) 
0.5,0.63,1.0,0.28,0.33,0.42,and(or($TransactionPerDay_bin2 $TransactionPerDay_bin5 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) !$BlockSize_bin6) 
0.5,0.63,1.0,0.33,0.37,0.46,and(or($TransactionPerDay_bin2 $TransactionPerDay_bin5 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) !$GTrends_bin6) 
0.45,0.59,1.0,0.33,0.37,0.46,and(or($TransactionPerDay_bin2 $TransactionPerDay_bin5 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) !$HashRate_bin4) 
0.45,0.59,1.0,0.28,0.37,0.45,and(or($TransactionPerDay_bin2 $TransactionPerDay_bin5 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) !$MempoolCount_bin3) 
0.45,0.59,1.0,0.28,0.37,0.45,and(or($TransactionPerDay_bin2 $TransactionPerDay_bin5 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) !$MempoolSize_bin3) 
0.5,0.63,1.0,0.06,0.33,0.25,and(or($TransactionPerDay_bin2 $TransactionPerDay_bin5 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) $TransactionFee_bin0) 
0.5,0.63,1.0,0.06,0.33,0.25,and(or($TransactionPerDay_bin2 $TransactionPerDay_bin5 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) !$TransactionFee_bin1) 
0.5,0.63,1.0,0.33,0.4,0.5,and(or($TransactionPerDay_bin2 $TransactionPerDay_bin5 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) !$TransactionVolume_USD_bin5) 
0.4,0.56,1.0,0.0,0.4,-1.0,and(or($TransactionPerDay_bin2 $TransactionPerDay_bin5 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) $MinningDifficulty_bin0) 
