training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.46,0.62,0.86,0.0,0.37,-1.0,and(or($TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin2 $TransactionVolume_USD_bin4) !$GoldPrice_bin1 !$MinningDifficulty_bin7 !$TransactionPerDay_bin1 !$TransactionVolume_USD_bin6) 
0.46,0.62,0.86,0.0,0.37,-1.0,and(or(and(!$MinningDifficulty_bin7 !$TransactionVolume_USD_bin2) $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) !$GoldPrice_bin1 !$TransactionPerDay_bin1 !$TransactionVolume_USD_bin6) 
0.42,0.59,0.85,0.0,0.37,-1.0,and(or(and(!$HashRate_bin2 $TransactionVolume_USD_bin0) and($TransactionFee_bin2 !$TransactionVolume_USD_bin2) $MinningDifficulty_bin4) !$MinningDifficulty_bin8 !$TransactionPerDay_bin1) 
0.45,0.6,0.83,0.0,0.37,-1.0,and(or(and($TransactionFee_bin2 !$TransactionVolume_USD_bin2) $MinningDifficulty_bin4 $TransactionVolume_USD_bin0) !$MinningDifficulty_bin8 !$TransactionPerDay_bin1) 
0.46,0.59,0.81,0.0,0.3,0.0,or(and(or($TransactionFee_bin2 $TransactionVolume_USD_bin0) !$TransactionPerDay_bin1 !$TransactionVolume_USD_bin2) $MinningDifficulty_bin4) 
0.43,0.59,0.82,0.0,0.37,-1.0,and(or(and(or($MinningDifficulty_bin4 $TransactionFee_bin2) !$TransactionVolume_USD_bin2) $TransactionVolume_USD_bin0) !$MinningDifficulty_bin8 !$TransactionPerDay_bin1) 
0.47,0.62,0.86,0.05,0.4,1.0,and(or(and(or($BlockSize_bin1 $TransactionFee_bin2) !$TransactionVolume_USD_bin2) and(!$HashRate_bin2 $TransactionVolume_USD_bin0) $MinningDifficulty_bin4) !$MinningDifficulty_bin8 !$TransactionPerDay_bin1) 
0.44,0.6,0.84,0.0,0.33,0.0,and(or(and(or($TransactionFee_bin2 $TransactionVolume_USD_bin0) !$TransactionFee_bin3 !$TransactionVolume_USD_bin2) $MinningDifficulty_bin4) !$HashRate_bin8 !$TransactionPerDay_bin1) 
0.44,0.6,0.84,0.0,0.37,-1.0,and(or(and(or($TransactionFee_bin2 $TransactionVolume_USD_bin0) !$TransactionFee_bin3 !$TransactionVolume_USD_bin2) $MinningDifficulty_bin4) !$MinningDifficulty_bin8 !$TransactionPerDay_bin1) 
0.49,0.62,0.84,0.26,0.53,1.0,or(and(or(and($TransactionFee_bin2 !$TransactionVolume_USD_bin2) $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) !$MinningDifficulty_bin8 !$TransactionPerDay_bin1) $MinningDifficulty_bin4) 
