training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.46,0.63,0.96,0.81,0.67,0.65,and(or(and(!$HashRate_bin2 $MinningDifficulty_bin2) $TransactionPerDay_bin7 $TransactionFee_bin0) !$BlockSize_bin3 !$MinningDifficulty_bin0 !$MinningDifficulty_bin4) 
0.44,0.62,0.96,0.81,0.67,0.65,and(or($MinningDifficulty_bin2 $TransactionPerDay_bin7 $TransactionFee_bin0) !$BlockSize_bin3 !$HashRate_bin2 !$MinningDifficulty_bin0 !$MinningDifficulty_bin4) 
0.43,0.61,0.96,0.81,0.67,0.65,and(or(and(!$HashRate_bin2 $MinningDifficulty_bin2) $TransactionFee_bin0) !$BlockSize_bin3 !$MinningDifficulty_bin0 !$MinningDifficulty_bin4) 
0.41,0.57,0.87,0.19,0.57,1.0,and(!$MinningDifficulty_bin0 !$MinningDifficulty_bin4 $TransactionVolume_USD_bin0) 
0.51,0.67,0.97,0.81,0.67,0.65,and(or(and(!$HashRate_bin2 $MinningDifficulty_bin2) $BlockSize_bin5 $TransactionPerDay_bin7 $TransactionFee_bin0) !$BlockSize_bin3 !$MinningDifficulty_bin0 !$MinningDifficulty_bin4) 
0.45,0.63,0.96,0.81,0.67,0.65,and(or(!$HashRate_bin2 $TransactionPerDay_bin6) or($MinningDifficulty_bin2 $TransactionPerDay_bin7 $TransactionFee_bin0) !$BlockSize_bin3 !$MinningDifficulty_bin0 !$MinningDifficulty_bin4) 
0.47,0.62,0.9,0.94,0.7,0.65,and(or($BlockSize_bin5 $TransactionPerDay_bin7 $TransactionFee_bin0) !$MinningDifficulty_bin0 !$MinningDifficulty_bin4) 
0.47,0.62,0.9,0.94,0.7,0.65,and(or(and(!$HashRate_bin2 $MinningDifficulty_bin2) $TransactionFee_bin0) !$MinningDifficulty_bin0 !$MinningDifficulty_bin4) 
0.44,0.59,0.88,0.19,0.57,1.0,and(or(!$MinningDifficulty_bin0 $TransactionPerDay_bin3) !$MinningDifficulty_bin4 $TransactionVolume_USD_bin0) 
0.42,0.61,0.96,0.81,0.67,0.65,and(or($MinningDifficulty_bin2 $TransactionFee_bin0) !$BlockSize_bin3 !$HashRate_bin2 !$MinningDifficulty_bin0 !$MinningDifficulty_bin4) 
