training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.42,0.59,1.0,0.33,0.57,0.63,and(or(!$MarketCap_bin1 !$BlockSize_bin4) or($TransactionVolume_USD_bin2 $TransactionVolume_USD_bin5)) 
0.42,0.59,1.0,0.33,0.57,0.63,and(or(!$MarketCap_bin1 !$MempoolSize_bin9) or($TransactionVolume_USD_bin2 $TransactionVolume_USD_bin5)) 
0.42,0.59,1.0,0.33,0.57,0.63,and(or(!$GoldPrice_bin4 !$HashRate_bin5) or($TransactionVolume_USD_bin2 $TransactionVolume_USD_bin5)) 
0.42,0.59,1.0,0.33,0.57,0.63,and(or(!$GTrends_bin4 !$TransactionPerDay_bin9) or($TransactionVolume_USD_bin2 $TransactionVolume_USD_bin5)) 
0.74,0.78,0.93,0.4,0.53,0.55,or($GTrends_bin2 $TransactionVolume_USD_bin2 $TransactionVolume_USD_bin5) 
0.74,0.78,0.93,0.27,0.5,0.5,or($TransactionPerDay_bin7 $TransactionVolume_USD_bin2 $TransactionVolume_USD_bin4) 
0.47,0.59,0.9,0.13,0.5,0.5,or($TransactionPerDay_bin7 $TransactionVolume_USD_bin4) 
0.79,0.81,0.94,0.4,0.53,0.55,or($TransactionPerDay_bin7 $TransactionFee_bin0 $TransactionVolume_USD_bin2 $TransactionVolume_USD_bin4) 
0.79,0.81,0.94,0.53,0.57,0.57,or($TransactionPerDay_bin7 $TransactionVolume_USD_bin2 $TransactionVolume_USD_bin3 $TransactionVolume_USD_bin4) 
0.74,0.78,0.93,0.27,0.5,0.5,or(and($TransactionPerDay_bin7 !$TransactionVolume_USD_bin0) $TransactionVolume_USD_bin2 $TransactionVolume_USD_bin4) 
