training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.57,0.73,1.0,0.29,0.43,0.5,or($TransactionPerDay_bin9 $TransactionFee_bin1 $TransactionVolume_USD_bin2) 
0.57,0.73,1.0,0.29,0.4,0.45,or($TransactionPerDay_bin9 $TransactionFee_bin3 $TransactionVolume_USD_bin2) 
0.64,0.77,1.0,0.24,0.37,0.4,or(and(!$TransactionFee_bin0 $TransactionVolume_USD_bin3) $TransactionPerDay_bin9 $TransactionVolume_USD_bin2) 
0.43,0.64,1.0,0.18,0.43,0.5,or($TransactionPerDay_bin9 $TransactionVolume_USD_bin2) 
0.43,0.64,1.0,0.12,0.4,0.4,and(or($TransactionPerDay_bin9 $TransactionVolume_USD_bin2) !$TransactionFee_bin0) 
0.43,0.64,1.0,0.18,0.47,0.6,and(or($TransactionPerDay_bin9 $TransactionVolume_USD_bin2) !$TransactionFee_bin1) 
0.43,0.64,1.0,0.18,0.43,0.5,and(or($TransactionPerDay_bin9 $TransactionVolume_USD_bin2) !$TransactionVolume_USD_bin0) 
0.43,0.64,1.0,0.18,0.43,0.5,and(or($TransactionPerDay_bin9 $TransactionVolume_USD_bin2) !$TransactionVolume_USD_bin3) 
0.43,0.64,1.0,0.18,0.43,0.5,and(or($TransactionPerDay_bin9 $TransactionVolume_USD_bin2) !$TransactionVolume_USD_bin4) 
0.43,0.64,1.0,0.18,0.43,0.5,or(and($TransactionPerDay_bin9 !$TransactionFee_bin5) $TransactionVolume_USD_bin2) 
