training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.44,0.62,0.72,0.57,0.53,0.5,and(or(and(!$MarketCap_bin1 $TransactionVolume_USD_bin0) $GTrends_bin6) !$TransactionFee_bin0) 
0.45,0.63,0.75,0.64,0.6,0.56,and(or(and(!$MarketCap_bin1 !$TransactionFee_bin0 $TransactionVolume_USD_bin0) $GTrends_bin6 $MempoolSize_bin3) !$TransactionFee_bin5) 
0.43,0.62,0.73,0.79,0.63,0.58,or(and(!$MarketCap_bin1 !$TransactionFee_bin2 $TransactionVolume_USD_bin0) and($GTrends_bin6 !$TransactionFee_bin5)) 
0.41,0.6,0.7,0.57,0.6,0.57,or(and(!$MarketCap_bin1 !$TransactionFee_bin0 $TransactionVolume_USD_bin0) $TransactionFee_bin2) 
0.46,0.65,0.78,0.57,0.57,0.53,and(or(and(!$MarketCap_bin1 !$TransactionFee_bin0 !$TransactionFee_bin2 $TransactionVolume_USD_bin0) $GTrends_bin6 $MempoolSize_bin3) or(!$TransactionFee_bin5 $TransactionVolume_USD_bin0)) 
0.43,0.61,0.7,0.79,0.6,0.55,or(and(!$MarketCap_bin1 !$TransactionFee_bin2 $TransactionVolume_USD_bin0) $GTrends_bin6) 
0.44,0.63,0.76,0.5,0.53,0.5,and(or(and(!$MarketCap_bin1 !$TransactionFee_bin2 $TransactionVolume_USD_bin0) and($GoldPrice_bin3 $MempoolSize_bin2) $GTrends_bin6) !$TransactionFee_bin0) 
0.47,0.61,0.68,0.86,0.6,0.55,or(and(!$MarketCap_bin1 $TransactionVolume_USD_bin0) $GTrends_bin6) 
0.45,0.63,0.74,0.79,0.63,0.58,and(or(and(!$MarketCap_bin1 !$TransactionFee_bin2 $TransactionVolume_USD_bin0) $GTrends_bin6 $MempoolSize_bin3) !$TransactionFee_bin5) 
0.46,0.62,0.72,0.57,0.5,0.47,and(or(and(or(!$MarketCap_bin1 $GTrends_bin3) $TransactionVolume_USD_bin0) $GTrends_bin6) !$TransactionFee_bin0) 
