training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
1.0,1.0,1.0,0.57,0.43,0.42,and(or(and(or(and(!$MempoolCount_bin5 $TransactionPerDay_bin4) !$TransactionFee_bin1) !$MinningDifficulty_bin1 !$TransactionPerDay_bin3) and($BlockSize_bin5 $MinningDifficulty_bin1) $GoldPrice_bin3 $HashRate_bin6) !$MempoolSize_bin2 !$TransactionPerDay_bin1) 
1.0,1.0,1.0,0.57,0.43,0.42,and(or(and(or(and(!$MempoolCount_bin5 $TransactionPerDay_bin4) and(!$MinningDifficulty_bin1 !$TransactionFee_bin1)) !$TransactionPerDay_bin3) and($BlockSize_bin5 $MinningDifficulty_bin1) $GoldPrice_bin3 $HashRate_bin6) !$MempoolSize_bin2 !$TransactionPerDay_bin1) 
1.0,0.96,0.88,0.57,0.4,0.4,and(or(and($BlockSize_bin5 $MinningDifficulty_bin1) and(!$MempoolCount_bin5 $TransactionPerDay_bin4) $GoldPrice_bin3 $HashRate_bin6 !$TransactionFee_bin1) !$MempoolSize_bin2 !$TransactionPerDay_bin1) 
1.0,0.96,0.88,0.57,0.4,0.4,and(or(and(or(and(!$MempoolCount_bin5 $TransactionPerDay_bin4) !$TransactionFee_bin1) !$TransactionPerDay_bin3) $BlockSize_bin5 $GoldPrice_bin3 $HashRate_bin6) !$MempoolSize_bin2 !$TransactionPerDay_bin1) 
1.0,0.96,0.88,0.57,0.4,0.4,and(or(and(or(and(!$MempoolCount_bin5 $TransactionPerDay_bin4) !$TransactionFee_bin1) !$TransactionPerDay_bin1) and($BlockSize_bin5 $MinningDifficulty_bin1) $GoldPrice_bin3 $HashRate_bin6) !$MempoolSize_bin2) 
1.0,1.0,1.0,0.5,0.4,0.39,and(or(and(or(and(!$MempoolCount_bin5 $TransactionPerDay_bin4) and(!$MempoolCount_bin6 !$MinningDifficulty_bin1 !$TransactionFee_bin1)) !$TransactionPerDay_bin3) and($BlockSize_bin5 $MinningDifficulty_bin1) $GoldPrice_bin3 $HashRate_bin6) !$MempoolSize_bin2 !$TransactionPerDay_bin1) 
1.0,1.0,1.0,0.5,0.4,0.39,and(or(and(or(and(!$MempoolCount_bin5 $TransactionPerDay_bin4) !$TransactionFee_bin1) !$TransactionPerDay_bin3) and($BlockSize_bin5 $MinningDifficulty_bin1) $GoldPrice_bin3 $HashRate_bin6) or(!$MempoolCount_bin5 $TransactionPerDay_bin2) !$MempoolSize_bin2 !$TransactionPerDay_bin1) 
1.0,1.0,1.0,0.57,0.43,0.42,and(or(and(or(and(!$MempoolCount_bin5 $TransactionPerDay_bin4) !$TransactionFee_bin1) !$TransactionPerDay_bin3) and($BlockSize_bin5 $MinningDifficulty_bin1) $GoldPrice_bin3 $HashRate_bin6) or(!$MempoolCount_bin5 $TransactionVolume_USD_bin0) !$MempoolSize_bin2 !$TransactionPerDay_bin1) 
1.0,0.96,0.88,0.57,0.4,0.4,and(or(and($BlockSize_bin5 $MinningDifficulty_bin1) and(!$GoldPrice_bin4 !$MempoolCount_bin5 $TransactionPerDay_bin4) $GoldPrice_bin3 $HashRate_bin6 !$TransactionFee_bin1) !$MempoolSize_bin2 !$TransactionPerDay_bin1) 
1.0,0.96,0.88,0.57,0.4,0.4,and(or(and($BlockSize_bin5 $MinningDifficulty_bin1) and(!$MempoolCount_bin5 !$MempoolSize_bin5 $TransactionPerDay_bin4) $GoldPrice_bin3 $HashRate_bin6 !$TransactionFee_bin1) !$MempoolSize_bin2 !$TransactionPerDay_bin1) 
