training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.4,0.55,0.92,0.27,0.47,0.44,and(!$GoldPrice_bin3 $GTrends_bin0 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) 
0.4,0.55,0.92,0.27,0.47,0.44,and(!$GoldPrice_bin3 !$GTrends_bin1 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) 
0.41,0.57,0.96,0.0,0.5,-1.0,and(or($GTrends_bin0 $MempoolCount_bin0) !$BlockSize_bin0 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5 !$TransactionVolume_USD_bin6) 
0.44,0.57,0.9,0.33,0.43,0.42,and($GTrends_bin0 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) 
0.46,0.6,0.93,0.27,0.47,0.44,and(or($GTrends_bin0 $MempoolCount_bin0) !$GoldPrice_bin3 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) 
0.46,0.6,0.93,0.27,0.47,0.44,and(or($GTrends_bin0 $MempoolSize_bin0) !$GoldPrice_bin3 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) 
0.46,0.59,0.93,0.33,0.43,0.42,and(or($GoldPrice_bin6 $GTrends_bin0) !$GoldPrice_bin3 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) 
0.45,0.58,0.93,0.27,0.47,0.44,and(or($GoldPrice_bin2 $GTrends_bin0) !$GoldPrice_bin3 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) 
0.5,0.61,0.91,0.33,0.43,0.42,and(or($GTrends_bin0 $MempoolCount_bin0) !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) 
0.43,0.57,0.93,0.33,0.43,0.42,and(or(!$MarketCap_bin0 !$GoldPrice_bin3) $GTrends_bin0 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin5) 
