training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.51,0.7,0.81,0.67,0.53,0.35,and(or(and($MarketCap_bin0 !$MinningDifficulty_bin4) $BlockSize_bin3 $TransactionVolume_USD_bin1) !$BlockSize_bin0 !$TransactionVolume_USD_bin6) 
0.53,0.7,0.79,0.67,0.53,0.35,and(or($MarketCap_bin0 $BlockSize_bin3 $TransactionVolume_USD_bin1) !$BlockSize_bin0 !$TransactionVolume_USD_bin6) 
0.46,0.66,0.75,0.89,0.37,0.31,or(and(!$MinningDifficulty_bin9 $TransactionVolume_USD_bin1) $MarketCap_bin0) 
0.49,0.69,0.81,0.89,0.37,0.31,and(or(and(!$MarketCap_bin2 !$BlockSize_bin0) $MempoolCount_bin3) or($MarketCap_bin0 $BlockSize_bin3 $TransactionVolume_USD_bin1)) 
0.49,0.68,0.77,0.89,0.4,0.32,or(and(or($BlockSize_bin3 $TransactionVolume_USD_bin1) !$GoldPrice_bin0) $MarketCap_bin0) 
0.49,0.68,0.77,0.89,0.4,0.32,or(and(or($BlockSize_bin3 $TransactionVolume_USD_bin1) $GoldPrice_bin1) $MarketCap_bin0) 
0.47,0.68,0.79,0.89,0.4,0.32,and(or(and(!$BlockSize_bin0 $BlockSize_bin3) $MarketCap_bin0) !$MarketCap_bin2) 
0.53,0.69,0.77,0.89,0.37,0.31,or(and(or($MarketCap_bin0 $TransactionVolume_USD_bin1) !$BlockSize_bin0) $BlockSize_bin3) 
0.53,0.69,0.77,0.89,0.37,0.31,and(or($MarketCap_bin0 $BlockSize_bin3 $TransactionVolume_USD_bin1) !$BlockSize_bin0) 
0.51,0.69,0.79,0.89,0.37,0.31,and(or(and($MarketCap_bin0 !$MinningDifficulty_bin4) $BlockSize_bin3 $TransactionVolume_USD_bin1) !$BlockSize_bin0) 
