training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
1.0,1.0,1.0,0.6,0.57,0.71,and(or(!$HashRate_bin5 $TransactionFee_bin5) or(!$MinningDifficulty_bin0 $TransactionPerDay_bin7 $TransactionFee_bin6) $MarketCap_bin0) 
1.0,1.0,1.0,0.35,0.53,0.88,and(or(!$HashRate_bin5 $TransactionFee_bin5) or($MinningDifficulty_bin2 $TransactionPerDay_bin7 $TransactionFee_bin6) $MarketCap_bin0) 
1.0,1.0,1.0,0.2,0.43,0.8,and(or(!$HashRate_bin5 $TransactionFee_bin5) or($TransactionPerDay_bin1 $TransactionPerDay_bin7 $TransactionFee_bin6) $MarketCap_bin0) 
1.0,1.0,1.0,0.6,0.57,0.71,and(or(!$HashRate_bin5 $TransactionFee_bin5) or(!$MinningDifficulty_bin0 $MinningDifficulty_bin2 $TransactionPerDay_bin7 $TransactionFee_bin6) $MarketCap_bin0) 
1.0,1.0,1.0,0.35,0.53,0.88,and(or(!$HashRate_bin5 $TransactionFee_bin5) or($MinningDifficulty_bin2 $MinningDifficulty_bin4 $TransactionPerDay_bin7 $TransactionFee_bin6) $MarketCap_bin0) 
1.0,1.0,1.0,0.35,0.53,0.88,and(or(!$HashRate_bin5 $TransactionFee_bin5) or($MinningDifficulty_bin2 $MinningDifficulty_bin9 $TransactionPerDay_bin7 $TransactionFee_bin6) $MarketCap_bin0) 
1.0,1.0,1.0,0.3,0.5,0.86,and(or(!$HashRate_bin5 $TransactionFee_bin5) or($TransactionPerDay_bin1 $TransactionPerDay_bin3 $TransactionPerDay_bin7 $TransactionFee_bin6) $MarketCap_bin0) 
1.0,1.0,1.0,0.55,0.57,0.73,and(or(and(!$MinningDifficulty_bin0 !$TransactionPerDay_bin0) $TransactionPerDay_bin7 $TransactionFee_bin6) or(!$HashRate_bin5 $TransactionFee_bin5) $MarketCap_bin0) 
0.86,0.95,1.0,0.15,0.4,0.75,and(or($TransactionPerDay_bin7 $TransactionFee_bin6) $MarketCap_bin0 !$HashRate_bin5) 
0.86,0.95,1.0,0.15,0.4,0.75,and(or($TransactionPerDay_bin7 $TransactionFee_bin6) !$MarketCap_bin1 !$HashRate_bin5) 
