training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.45,0.6,0.69,0.81,0.63,0.62,or($MarketCap_bin0 $TransactionPerDay_bin7) 
0.42,0.59,0.7,0.81,0.67,0.65,or(and($MarketCap_bin0 $TransactionVolume_USD_bin0) $TransactionPerDay_bin7) 
0.42,0.59,0.7,0.81,0.67,0.65,or(and($MarketCap_bin0 !$TransactionVolume_USD_bin1) $TransactionPerDay_bin7) 
0.45,0.6,0.69,0.81,0.63,0.62,or($MarketCap_bin0 $MinningDifficulty_bin6 $TransactionPerDay_bin7) 
0.45,0.6,0.69,0.94,0.63,0.6,or($MarketCap_bin0 $MinningDifficulty_bin9 $TransactionPerDay_bin7) 
0.45,0.6,0.69,0.81,0.63,0.62,or(and($MarketCap_bin0 !$MarketCap_bin1) $TransactionPerDay_bin7) 
0.45,0.6,0.69,0.81,0.63,0.62,or(and($MarketCap_bin0 !$MarketCap_bin2) $TransactionPerDay_bin7) 
0.45,0.6,0.69,0.81,0.63,0.62,or(and($MarketCap_bin0 !$GoldPrice_bin4) $TransactionPerDay_bin7) 
0.45,0.6,0.69,0.81,0.63,0.62,or(and($MarketCap_bin0 !$MinningDifficulty_bin3) $TransactionPerDay_bin7) 
0.44,0.59,0.69,0.81,0.63,0.62,or(and($MarketCap_bin0 !$MinningDifficulty_bin0) $TransactionPerDay_bin7) 
