training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.5,0.7,1.0,0.43,0.4,0.67,and(or(and($TransactionPerDay_bin2 $TransactionPerDay_bin8) $TransactionPerDay_bin4 !$TransactionFee_bin0) !$BlockSize_bin2 !$HashRate_bin3 !$MempoolCount_bin3 !$MempoolSize_bin3) 
0.5,0.7,1.0,0.48,0.43,0.69,and(or(and($TransactionPerDay_bin2 $TransactionPerDay_bin8) $TransactionPerDay_bin4 !$TransactionFee_bin0) !$HashRate_bin3 !$HashRate_bin4 !$MempoolCount_bin3 !$MempoolSize_bin3) 
0.5,0.7,1.0,0.48,0.47,0.73,and(or(and($TransactionPerDay_bin2 $TransactionPerDay_bin8) $TransactionPerDay_bin4 !$TransactionFee_bin0) !$HashRate_bin3 !$MempoolCount_bin3 !$MempoolCount_bin5 !$MempoolSize_bin3) 
0.5,0.7,1.0,0.48,0.47,0.73,and(or(and($TransactionPerDay_bin2 $TransactionPerDay_bin8) $TransactionPerDay_bin4 !$TransactionFee_bin0) !$HashRate_bin3 !$MempoolCount_bin3 !$MempoolSize_bin3 !$MempoolSize_bin5) 
0.5,0.7,1.0,0.48,0.43,0.69,and(or(and($TransactionPerDay_bin2 $TransactionPerDay_bin8) $TransactionPerDay_bin4 !$TransactionFee_bin0) or(!$BlockSize_bin2 !$TransactionFee_bin1) !$HashRate_bin3 !$MempoolCount_bin3 !$MempoolSize_bin3) 
0.5,0.7,1.0,0.48,0.43,0.69,and(or(and($TransactionPerDay_bin2 $TransactionPerDay_bin8) $TransactionPerDay_bin4 !$TransactionFee_bin0) or(!$HashRate_bin4 !$TransactionPerDay_bin6) !$HashRate_bin3 !$MempoolCount_bin3 !$MempoolSize_bin3) 
0.5,0.7,1.0,0.48,0.47,0.73,and(or(and($TransactionPerDay_bin2 $TransactionPerDay_bin8) $TransactionPerDay_bin4 !$TransactionFee_bin0) or($MempoolCount_bin2 !$MempoolSize_bin5) !$HashRate_bin3 !$MempoolCount_bin3 !$MempoolSize_bin3) 
0.5,0.7,1.0,0.48,0.43,0.69,and(or(and($TransactionPerDay_bin2 $TransactionPerDay_bin8) $TransactionPerDay_bin4 !$TransactionFee_bin0) or(!$MempoolSize_bin5 !$TransactionPerDay_bin6) !$HashRate_bin3 !$MempoolCount_bin3 !$MempoolSize_bin3) 
0.5,0.65,0.88,0.48,0.43,0.69,and(or($TransactionPerDay_bin4 !$TransactionFee_bin0) !$MempoolSize_bin3) 
0.5,0.65,0.88,0.52,0.47,0.71,and(or($TransactionPerDay_bin4 $TransactionPerDay_bin8 !$TransactionFee_bin0) !$MempoolSize_bin3) 
