training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.47,0.65,0.73,0.63,0.53,0.56,and(!$MarketCap_bin2 !$MinningDifficulty_bin4 !$MinningDifficulty_bin6 !$TransactionVolume_USD_bin2) 
0.46,0.65,0.73,0.94,0.53,0.54,and(!$MarketCap_bin2 !$MempoolSize_bin1 !$MinningDifficulty_bin4 !$MinningDifficulty_bin6) 
0.47,0.67,0.77,0.56,0.53,0.56,or(and(!$MarketCap_bin2 !$MempoolCount_bin1 !$MinningDifficulty_bin4 !$MinningDifficulty_bin6 !$TransactionVolume_USD_bin2) and($GTrends_bin5 $TransactionPerDay_bin6)) 
0.47,0.67,0.77,0.56,0.53,0.56,or(and(!$MarketCap_bin2 !$MempoolSize_bin1 !$MinningDifficulty_bin4 !$MinningDifficulty_bin6 !$TransactionVolume_USD_bin2) and($GTrends_bin5 $TransactionPerDay_bin6)) 
0.47,0.67,0.77,0.56,0.53,0.56,and(or(and(!$MarketCap_bin2 !$MinningDifficulty_bin4 !$MinningDifficulty_bin6 !$TransactionVolume_USD_bin2) and($GTrends_bin5 $TransactionPerDay_bin6)) !$MempoolCount_bin1) 
0.47,0.67,0.77,0.56,0.53,0.56,and(or(and(!$MarketCap_bin2 !$MinningDifficulty_bin4 !$MinningDifficulty_bin6 !$TransactionVolume_USD_bin2) and($GTrends_bin5 $TransactionPerDay_bin6)) !$MempoolSize_bin1) 
0.48,0.68,0.79,0.63,0.53,0.56,or(and(or(!$BlockSize_bin3 $GoldPrice_bin2) !$MarketCap_bin2 !$MinningDifficulty_bin4 !$MinningDifficulty_bin6 !$TransactionVolume_USD_bin2) and($GTrends_bin3 $HashRate_bin4)) 
0.47,0.65,0.73,0.63,0.53,0.56,and(!$MarketCap_bin2 !$MinningDifficulty_bin2 !$MinningDifficulty_bin4 !$MinningDifficulty_bin6 !$TransactionVolume_USD_bin2) 
0.47,0.65,0.73,0.63,0.53,0.56,and(!$MarketCap_bin2 !$MinningDifficulty_bin4 !$MinningDifficulty_bin6 !$TransactionPerDay_bin6 !$TransactionVolume_USD_bin2) 
0.47,0.65,0.73,0.63,0.53,0.56,and(!$MarketCap_bin2 !$MinningDifficulty_bin4 !$MinningDifficulty_bin6 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin6) 
