training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.46,0.6,0.97,0.47,0.4,0.41,or(and(or($GoldPrice_bin4 $TransactionVolume_USD_bin0) !$TransactionFee_bin0) $GTrends_bin0) 
0.4,0.55,0.94,0.27,0.37,0.33,or(and(!$HashRate_bin4 $TransactionVolume_USD_bin0) $GoldPrice_bin4) 
0.43,0.59,0.98,0.47,0.4,0.41,or(and(or($GoldPrice_bin4 $TransactionVolume_USD_bin0) !$HashRate_bin4 !$TransactionFee_bin0) $GTrends_bin0) 
0.49,0.62,0.95,0.47,0.4,0.41,or(and(!$HashRate_bin4 $TransactionVolume_USD_bin0) $GoldPrice_bin4 $GTrends_bin0) 
0.48,0.61,0.95,0.47,0.4,0.41,or(and(or($GoldPrice_bin4 $TransactionVolume_USD_bin0) !$HashRate_bin4) $GTrends_bin0) 
0.47,0.61,0.95,0.47,0.4,0.41,or(and(or($GTrends_bin0 $TransactionVolume_USD_bin0) !$HashRate_bin4) $GoldPrice_bin4) 
0.41,0.55,0.91,0.27,0.37,0.33,or($GoldPrice_bin4 $TransactionVolume_USD_bin0) 
0.46,0.6,0.95,0.47,0.4,0.41,and(or($GoldPrice_bin4 $GTrends_bin0 $TransactionVolume_USD_bin0) !$HashRate_bin4) 
0.44,0.58,0.95,0.47,0.4,0.41,and(or($GoldPrice_bin4 $GTrends_bin0 $TransactionVolume_USD_bin0) !$MempoolSize_bin2) 
0.43,0.58,0.95,0.47,0.4,0.41,and(or($GoldPrice_bin4 $GTrends_bin0 $TransactionVolume_USD_bin0) !$MinningDifficulty_bin2) 
