training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.44,0.63,1.0,0.41,0.53,0.64,or(and(or(and(!$MempoolCount_bin1 $TransactionVolume_USD_bin1) $TransactionVolume_USD_bin5) !$TransactionVolume_USD_bin4) $TransactionPerDay_bin9) 
0.44,0.63,1.0,0.41,0.53,0.64,or(and(or(and(!$MempoolSize_bin1 $TransactionVolume_USD_bin1) $TransactionVolume_USD_bin5) !$TransactionVolume_USD_bin4) $TransactionPerDay_bin9) 
0.44,0.63,1.0,0.41,0.53,0.64,or(and(or(and(or(!$MempoolCount_bin1 $TransactionPerDay_bin9) $TransactionVolume_USD_bin1) $TransactionVolume_USD_bin5) !$TransactionVolume_USD_bin4) $TransactionPerDay_bin9) 
0.44,0.59,0.89,0.35,0.5,0.6,or(and(or($TransactionVolume_USD_bin1 $TransactionVolume_USD_bin5) !$MinningDifficulty_bin2 !$TransactionVolume_USD_bin4) $TransactionPerDay_bin9) 
0.44,0.59,0.89,0.35,0.5,0.6,and(or(and(or($TransactionVolume_USD_bin1 $TransactionVolume_USD_bin5) !$TransactionVolume_USD_bin4) $TransactionPerDay_bin9) !$MinningDifficulty_bin2) 
0.44,0.59,0.89,0.29,0.5,0.63,or(and(or(and($MarketCap_bin0 $TransactionVolume_USD_bin1) $TransactionVolume_USD_bin5) !$TransactionVolume_USD_bin4) $TransactionPerDay_bin9) 
0.44,0.59,0.89,0.35,0.5,0.6,or(and(or(and(!$MarketCap_bin1 $TransactionVolume_USD_bin1) $TransactionVolume_USD_bin5) !$TransactionVolume_USD_bin4) $TransactionPerDay_bin9) 
0.44,0.59,0.89,0.41,0.53,0.64,or(and(or(and(!$BlockSize_bin0 $TransactionVolume_USD_bin1) $TransactionVolume_USD_bin5) !$TransactionVolume_USD_bin4) $TransactionPerDay_bin9) 
0.44,0.59,0.89,0.41,0.53,0.64,or(and(or(and(!$HashRate_bin4 $TransactionVolume_USD_bin1) $TransactionVolume_USD_bin5) !$TransactionVolume_USD_bin4) $TransactionPerDay_bin9) 
0.44,0.59,0.89,0.41,0.53,0.64,or(and(or(and(!$MinningDifficulty_bin2 $TransactionVolume_USD_bin1) $TransactionVolume_USD_bin5) !$TransactionVolume_USD_bin4) $TransactionPerDay_bin9) 
