training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.45,0.61,1.0,0.27,0.37,0.67,or($TransactionFee_bin0 $TransactionVolume_USD_bin2) 
0.4,0.54,0.89,0.14,0.3,0.6,or($TransactionFee_bin0 $TransactionVolume_USD_bin0) 
0.8,0.75,0.84,0.64,0.47,0.64,and(!$TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin6) 
0.9,0.79,0.82,0.86,0.63,0.7,!$TransactionVolume_USD_bin6 
0.35,0.54,1.0,0.09,0.33,1.0,$TransactionFee_bin0 
0.9,0.79,0.82,0.91,0.67,0.71,or($TransactionPerDay_bin7 !$TransactionVolume_USD_bin6) 
0.35,0.54,1.0,0.09,0.33,1.0,and(!$TransactionPerDay_bin7 $TransactionFee_bin0) 
0.35,0.54,1.0,0.09,0.33,1.0,and($TransactionFee_bin0 !$TransactionVolume_USD_bin6) 
0.8,0.71,0.8,0.68,0.6,0.75,and(!$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin6) 
0.75,0.68,0.79,0.73,0.6,0.73,and(!$TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin6) 
