training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program,experiment_dir
0.53,0.71,1.0,0.35,0.5,0.78,and(or(and(or($BlockSize_bin7 $GTrends_bin1 $HashRate_bin5 $MempoolSize_bin1) !$TransactionPerDay_bin4 !$TransactionPerDay_bin5) $TransactionPerDay_bin7) !$GTrends_bin2 !$MempoolCount_bin8) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_7/LA_1/MarketCapBins3BlockSizeBins10GoldPriceBins5GTrendsBins5HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins2
0.53,0.71,1.0,0.3,0.43,0.67,or(and(or(and(or($GTrends_bin1 $MempoolSize_bin1) !$TransactionPerDay_bin4 !$TransactionPerDay_bin5) $TransactionPerDay_bin7) !$GTrends_bin2 !$MempoolCount_bin8) $HashRate_bin5) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_7/LA_1/MarketCapBins3BlockSizeBins10GoldPriceBins5GTrendsBins5HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins2
0.53,0.71,1.0,0.25,0.43,0.71,and(or(and(or($BlockSize_bin7 $GTrends_bin1 $HashRate_bin0 $MempoolSize_bin1) !$TransactionPerDay_bin4 !$TransactionPerDay_bin5) $TransactionPerDay_bin7) !$GTrends_bin2 !$MempoolCount_bin8) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_7/LA_1/MarketCapBins3BlockSizeBins10GoldPriceBins5GTrendsBins5HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins2
0.53,0.71,1.0,0.1,0.33,0.5,and(or(and(or($GTrends_bin1 $MempoolSize_bin1) !$TransactionPerDay_bin4 !$TransactionPerDay_bin5) $HashRate_bin4 $TransactionPerDay_bin7) !$GTrends_bin2 !$MempoolCount_bin8) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_7/LA_1/MarketCapBins3BlockSizeBins10GoldPriceBins5GTrendsBins5HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins2
0.47,0.68,1.0,0.1,0.3,0.4,or(and(or($GTrends_bin1 $MempoolSize_bin1) !$TransactionPerDay_bin4 !$TransactionPerDay_bin5) $TransactionPerDay_bin7) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_7/LA_1/MarketCapBins3BlockSizeBins10GoldPriceBins5GTrendsBins5HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins2
0.47,0.68,1.0,0.1,0.3,0.4,or(and(or($GTrends_bin1 $MempoolSize_bin1) !$GTrends_bin2 !$TransactionPerDay_bin4 !$TransactionPerDay_bin5) $TransactionPerDay_bin7) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_7/LA_1/MarketCapBins3BlockSizeBins10GoldPriceBins5GTrendsBins5HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins2
0.47,0.68,1.0,0.1,0.3,0.4,or(and(or($GTrends_bin1 $MempoolSize_bin1) !$MempoolCount_bin8 !$TransactionPerDay_bin4 !$TransactionPerDay_bin5) $TransactionPerDay_bin7) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_7/LA_1/MarketCapBins3BlockSizeBins10GoldPriceBins5GTrendsBins5HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins2
0.47,0.68,1.0,0.1,0.3,0.4,or(and(or($GTrends_bin1 $MempoolSize_bin1) !$MempoolSize_bin0 !$TransactionPerDay_bin4 !$TransactionPerDay_bin5) $TransactionPerDay_bin7) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_7/LA_1/MarketCapBins3BlockSizeBins10GoldPriceBins5GTrendsBins5HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins2
0.47,0.68,1.0,0.1,0.3,0.4,and(or(and(or($GTrends_bin1 $MempoolSize_bin1) !$TransactionPerDay_bin4 !$TransactionPerDay_bin5) $TransactionPerDay_bin7) !$MempoolCount_bin8) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_7/LA_1/MarketCapBins3BlockSizeBins10GoldPriceBins5GTrendsBins5HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins2
0.47,0.68,1.0,0.1,0.3,0.4,and(or(and(or($GTrends_bin1 $MempoolSize_bin1) !$TransactionPerDay_bin4 !$TransactionPerDay_bin5) $TransactionPerDay_bin7) !$MempoolSize_bin0) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_7/LA_1/MarketCapBins3BlockSizeBins10GoldPriceBins5GTrendsBins5HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins2
