training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.41,0.61,0.72,0.47,0.5,0.5,and(!$MarketCap_bin2 !$TransactionFee_bin0 !$TransactionFee_bin3 !$TransactionVolume_USD_bin0) 
0.47,0.6,0.66,0.27,0.57,0.67,or($MinningDifficulty_bin0 $TransactionFee_bin2) 
0.46,0.6,0.68,0.27,0.57,0.67,and(or($MinningDifficulty_bin0 $TransactionFee_bin2) !$TransactionFee_bin3) 
0.41,0.61,0.72,0.47,0.5,0.5,and(or(!$TransactionVolume_USD_bin0 $TransactionVolume_USD_bin4) !$MarketCap_bin2 !$TransactionFee_bin0 !$TransactionFee_bin3) 
0.42,0.6,0.7,0.6,0.57,0.56,and(!$MarketCap_bin2 !$BlockSize_bin0 !$TransactionFee_bin0 !$TransactionFee_bin3) 
0.41,0.6,0.69,0.53,0.53,0.53,and(!$BlockSize_bin0 !$TransactionFee_bin0 !$TransactionFee_bin3 !$TransactionFee_bin4) 
0.42,0.61,0.71,0.53,0.53,0.53,and(or($TransactionFee_bin2 !$TransactionVolume_USD_bin0) !$MarketCap_bin2 !$TransactionFee_bin0 !$TransactionFee_bin3) 
0.55,0.65,0.71,0.4,0.5,0.5,and(!$HashRate_bin0 !$MempoolCount_bin5 !$TransactionFee_bin0 !$TransactionFee_bin3 !$TransactionVolume_USD_bin0) 
0.46,0.6,0.67,0.67,0.6,0.59,and(!$MarketCap_bin2 !$TransactionFee_bin0 !$TransactionFee_bin3) 
0.46,0.63,0.72,0.4,0.5,0.5,and(!$HashRate_bin0 !$MempoolCount_bin5 !$TransactionFee_bin0 !$TransactionFee_bin3 !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin4) 
