training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.59,0.71,1.0,0.08,0.27,1.0,and(or($HashRate_bin9 $TransactionVolume_USD_bin0) !$BlockSize_bin3) 
0.53,0.63,0.9,0.08,0.27,1.0,and(or($HashRate_bin9 $TransactionVolume_USD_bin0) !$TransactionPerDay_bin4) 
0.53,0.63,0.9,0.0,0.2,-1.0,and(or($HashRate_bin9 $TransactionVolume_USD_bin0) $TransactionFee_bin0) 
0.53,0.63,0.9,0.0,0.2,-1.0,and(or($HashRate_bin9 $TransactionVolume_USD_bin0) !$TransactionFee_bin1) 
0.59,0.67,0.91,0.08,0.27,1.0,and(or(!$BlockSize_bin3 $TransactionFee_bin1) or($HashRate_bin9 $TransactionVolume_USD_bin0)) 
0.59,0.67,0.91,0.08,0.27,1.0,and(or($HashRate_bin9 $TransactionVolume_USD_bin0) or(!$TransactionPerDay_bin4 !$TransactionFee_bin1)) 
0.53,0.63,0.9,0.0,0.2,-1.0,and(or($HashRate_bin9 $TransactionVolume_USD_bin0) !$TransactionFee_bin1 !$TransactionVolume_USD_bin2) 
0.53,0.63,0.9,0.0,0.2,-1.0,and(or($HashRate_bin9 $TransactionVolume_USD_bin0) or(!$TransactionFee_bin1 $TransactionVolume_USD_bin1)) 
0.71,0.71,0.86,0.0,0.2,-1.0,or($MempoolCount_bin0 $TransactionVolume_USD_bin0) 
0.59,0.63,0.83,0.0,0.2,-1.0,$TransactionVolume_USD_bin0 
