Date,Price,MarketCap,BlockSize,GoldPrice,GTrends,HashRate,MempoolCount,MempoolSize,MinningDifficulty,TransactionPerDay,TransactionFee,TransactionVolume_USD
2018-04-05,6811.47,115524404354,717797,1387.0,93,25656757.7153,740641.5,740641.5,3511060000000,184073,24.81899369,5639320064
2018-04-06,6636.32,112565173568,643346,1394.8,95,27227579.6162,8937238.0,8937238.0,3511060000000,181563,24.46293557,3766810112
2018-04-07,6911.09,117241368688,815549,1398.5,77,24085935.8143,2536560.5,2536560.5,3511060000000,170037,34.53138383,3976610048
2018-04-08,7023.52,119162880482,541365,1398.5,72,31416438.0187,664513.0,664513.0,3511060000000,156045,27.16559493,3652499968
2018-04-09,6770.73,114886335694,442152,1398.5,85,28100258.4501,239655.0,239655.0,3511060000000,139931,21.01734283,4894060032
2018-04-10,6834.76,115978358964,734221,1404.4,84,25656757.7153,424174.5,424174.5,3511060000000,174262,22.42407623,4272750080
2018-04-11,6968.32,118267198080,680501,1418.9,76,28623865.7504,199370.5,199370.5,3511060000000,188420,22.98846383,4641889792
2018-04-12,7889.25,133912618634,629347,1400.3,96,28100258.4501,890538.0,890538.0,3511060000000,180116,22.75353142,8906250240
2018-04-13,7895.96,134043001354,842492,1406.6,95,26878508.0827,738067.5,738067.5,3511060000000,216680,35.70920887,7764460032
2018-04-14,7986.24,135589384440,711265,1409.3,73,28798401.5171,30370369.5,30370369.5,3511060000000,213476,36.36336175,5191430144
2018-04-15,8329.11,141427138383,817580,1409.3,72,26146926.5195,970222.0,970222.0,3839320000000,165180,23.75939568,5244480000
2018-04-16,8058.67,136849408643,847183,1409.3,77,31109116.9538,5180795.5,5180795.5,3839320000000,170840,24.30501194,5631309824
2018-04-17,7902.09,134206623206,946672,1408.0,75,26910340.4324,3040133.5,3040133.5,3839320000000,194444,25.73063079,6900879872
2018-04-18,8163.42,138661092884,735669,1412.2,74,30918263.4756,625105.5,625105.5,3839320000000,204256,26.13707878,6529909760
2018-04-19,8294.31,140902801023,672658,1407.5,78,30536556.5191,220960.5,220960.5,3839320000000,200601,25.31797642,7063209984
2018-04-20,8845.83,150287113368,635094,1396.9,79,33971919.1275,200577.5,200577.5,3839320000000,215460,27.672283899999996,8438110208
2018-04-21,8895.58,151150137128,835096,1382.7,72,26146926.5195,1023077.5,1023077.5,3839320000000,210806,29.02296386,7548550144
2018-04-22,8802.46,149585589886,744424,1382.7,71,30345703.0408,427425.0,427425.0,3839320000000,191280,28.40590158,6629899776
2018-04-23,8930.88,151784994312,554600,1382.7,78,30536556.5191,685231.5,685231.5,3839320000000,169140,21.73949684,6925190144
2018-04-24,9697.5,164833256250,762481,1391.8,92,29200582.1714,665737.0,665737.0,3839320000000,227530,29.13376866,10678800384
2018-04-25,8845.74,150369282696,970912,1381.6,86,30345703.0408,13666526.0,13666526.0,3839320000000,254115,65.4108642,11083100160
2018-04-26,9281.51,157793327246,1062137,1376.7,73,23474977.8241,844627.5,844627.5,3839320000000,217807,91.73241634,8970559488
2018-04-27,8987.05,152802874822,885745,1382.3,73,26910340.4324,546282.5,546282.5,3839320000000,217399,67.58831497,7566289920
2018-04-28,9348.48,158963068374,956030,1377.8,63,28391145.8893,6063289.0,6063289.0,4022060000000,212789,55.63050596,7805479936
2018-04-29,9419.08,160182287342,817050,1377.8,63,25592018.8298,2413824.5,2413824.5,4022060000000,195098,41.9470722,8853000192
2018-04-30,9240.55,157163847314,631320,1377.8,67,31590148.243,493737.25,493737.25,4022060000000,183970,34.8862402,8673920000
2018-05-01,9119.01,155114132125,751844,1365.1,66,30990335.3017,372442.0,372442.0,4022060000000,215758,36.71911167,7713019904
2018-05-02,9235.92,157119854754,673782,1364.0,66,31590148.243,2969533.0,2969533.0,4022060000000,198325,31.75790178,7558159872
2018-05-03,9743.86,165778380092,869631,1371.1,69,27991270.5951,10716464.5,10716464.5,4022060000000,211036,38.88684015,10207299584
2018-05-04,9700.76,165062796742,883674,1373.4,68,30190584.7133,506771.5,506771.5,4022060000000,228105,39.40065166,8217829888
2018-05-05,9858.15,167759953654,975988,1372.9,67,27591395.3009,148240.0,148240.0,4022060000000,224717,39.37853649,7651939840
2018-05-06,9654.8,164316605278,703962,1372.9,63,32189961.1843,1066049.5,1066049.5,4022060000000,196126,32.17831497,7222280192
2018-05-07,9373.01,159538115686,767873,1372.9,70,27391457.6537,145915.0,145915.0,4022060000000,172808,31.28195837,7394019840
2018-05-08,9234.82,157202142973,865620,1372.5,68,29990647.0661,1003885.25,1003885.25,4022060000000,204966,35.90014262,7415869952
2018-05-09,9325.18,158758858205,924526,1371.7,64,27791332.948000003,317613.0,317613.0,4022060000000,219767,34.29413578,7226890240
2018-05-10,9043.94,153988453198,721322,1380.8,66,31990023.5372,581270.5,581270.5,4022060000000,204870,30.52956993,6906699776
2018-05-11,8441.49,143743802092,754205,1379.1,77,30790397.6546,18219723.0,18219723.0,4022060000000,215521,26.71177891,8488520192
2018-05-12,8504.89,144841040789,1072544,1376.6,62,26161151.1691,4045785.5,4045785.5,4143880000000,207180,38.61210375,6821380096
2018-05-13,8723.94,148587777457,625552,1376.6,57,33988897.1883,617519.5,617519.5,4143880000000,181435,28.38834405,5866379776
2018-05-14,8716.79,148480275422,580283,1376.6,69,30487010.8113,1072914.0,1072914.0,4143880000000,159678,23.33858622,7364149760
2018-05-15,8510.38,144979744412,879085,1348.5,64,27191117.7506,215977.0,215977.0,4143880000000,211460,35.25774075,6705710080
2018-05-16,8368.83,142587497878,771175,1350.1,63,30075024.1787,1251746.0,1251746.0,4143880000000,208343,37.83474629,6760220160
2018-05-17,8094.32,137923772714,619517,1347.9,62,36872803.6163,4524781.5,4524781.5,4143880000000,214157,32.35890796,5862530048
2018-05-18,8250.97,140607667610,877620,1349.2,59,27191117.7506,909837.5,909837.5,4143880000000,190559,54.05727301,5764190208
2018-05-19,8247.18,140559162894,835033,1349.0,51,30487010.8113,357449.5,357449.5,4143880000000,216567,70.13995212,4712399872
2018-05-20,8513.25,145109512565,563281,1349.0,51,31722970.709000003,595895.0,595895.0,4143880000000,167656,31.42390531,5191059968
2018-05-21,8418.99,143518943480,574532,1349.0,57,29663037.5461,4479637.5,4479637.5,4143880000000,160007,24.98915763,5154990080
