training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.65,0.71,1.0,1.0,0.8,0.8,or(and(!$BlockSize_bin0 !$TransactionPerDay_bin4 !$TransactionPerDay_bin7) !$TransactionFee_bin0) 
0.4,0.5,1.0,1.0,0.8,0.8,or(and($GTrends_bin0 !$TransactionPerDay_bin4 !$TransactionPerDay_bin7) !$TransactionFee_bin0) 
0.4,0.5,1.0,1.0,0.8,0.8,or(and(!$GTrends_bin1 !$TransactionPerDay_bin4 !$TransactionPerDay_bin7) !$TransactionFee_bin0) 
0.65,0.71,1.0,0.96,0.77,0.79,and(or(and(!$TransactionPerDay_bin4 !$TransactionPerDay_bin7) !$TransactionFee_bin0) !$BlockSize_bin0) 
0.4,0.5,1.0,0.71,0.7,0.89,and(or(and(!$TransactionPerDay_bin4 !$TransactionPerDay_bin7) !$TransactionFee_bin0) $GTrends_bin0) 
0.4,0.5,1.0,0.71,0.7,0.89,and(or(and(!$TransactionPerDay_bin4 !$TransactionPerDay_bin7) !$TransactionFee_bin0) !$GTrends_bin1) 
0.45,0.54,1.0,0.79,0.63,0.76,or(and(!$BlockSize_bin0 $MinningDifficulty_bin0 !$TransactionPerDay_bin4 !$TransactionPerDay_bin7) !$TransactionFee_bin0) 
0.45,0.54,1.0,0.88,0.7,0.78,or(and(!$BlockSize_bin0 !$MinningDifficulty_bin3 !$TransactionPerDay_bin4 !$TransactionPerDay_bin7) !$TransactionFee_bin0) 
0.65,0.71,1.0,1.0,0.8,0.8,or(and(or(!$BlockSize_bin0 $GoldPrice_bin2) !$TransactionPerDay_bin4 !$TransactionPerDay_bin7) !$TransactionFee_bin0) 
0.7,0.75,1.0,1.0,0.8,0.8,or(and(or(!$BlockSize_bin0 $GTrends_bin0) !$TransactionPerDay_bin4 !$TransactionPerDay_bin7) !$TransactionFee_bin0) 
