training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.71,0.8,1.0,0.86,0.5,0.48,and(or($TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin5) !$GTrends_bin3 !$TransactionPerDay_bin9) 
0.71,0.8,1.0,0.86,0.5,0.48,and(or(!$GTrends_bin3 $TransactionVolume_USD_bin5) or($TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin5) !$TransactionPerDay_bin9) 
0.88,0.88,0.94,0.86,0.47,0.46,and(!$TransactionPerDay_bin9 !$TransactionVolume_USD_bin5) 
0.88,0.88,0.94,0.86,0.47,0.46,and(or($TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin5) !$TransactionPerDay_bin9) 
0.41,0.6,1.0,0.14,0.47,0.33,and(or($TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin5) $GTrends_bin2) 
0.76,0.8,0.93,0.86,0.5,0.48,and(or($TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin5) !$GTrends_bin3) 
0.94,0.92,0.94,0.86,0.47,0.46,and(or($BlockSize_bin9 $TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin5) !$TransactionPerDay_bin9) 
0.94,0.92,0.94,0.86,0.47,0.46,and(or($GoldPrice_bin2 $TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin5) !$TransactionPerDay_bin9) 
0.94,0.92,0.94,0.86,0.47,0.46,and(or($GTrends_bin2 $TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin5) !$TransactionPerDay_bin9) 
0.94,0.92,0.94,0.86,0.47,0.46,and(or($MempoolCount_bin9 $TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin5) !$TransactionPerDay_bin9) 
