training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.5,0.67,1.0,0.29,0.5,0.44,and(or(and($TransactionPerDay_bin8 !$TransactionVolume_USD_bin4) $TransactionPerDay_bin9 $TransactionVolume_USD_bin0) !$HashRate_bin7) 
0.5,0.67,1.0,0.43,0.57,0.55,and(or(and($TransactionPerDay_bin8 !$TransactionVolume_USD_bin4) $TransactionPerDay_bin9 $TransactionVolume_USD_bin0) !$MinningDifficulty_bin0) 
0.5,0.67,1.0,0.43,0.57,0.55,and(or(and($TransactionPerDay_bin8 !$TransactionVolume_USD_bin4) $TransactionPerDay_bin9 $TransactionVolume_USD_bin0) or(!$GTrends_bin3 !$MempoolSize_bin2)) 
0.44,0.63,1.0,0.43,0.63,0.67,and(or(and($TransactionPerDay_bin8 !$TransactionVolume_USD_bin4) $TransactionPerDay_bin9 $TransactionVolume_USD_bin0) !$MarketCap_bin2) 
0.44,0.63,1.0,0.21,0.5,0.43,and(or(and($TransactionPerDay_bin8 !$TransactionVolume_USD_bin4) $TransactionPerDay_bin9 $TransactionVolume_USD_bin0) !$TransactionFee_bin1) 
0.44,0.63,1.0,0.29,0.57,0.57,and(or(and($TransactionPerDay_bin8 !$TransactionVolume_USD_bin4) $TransactionPerDay_bin9 $TransactionVolume_USD_bin0) !$MarketCap_bin2 !$HashRate_bin7) 
0.44,0.63,1.0,0.21,0.53,0.5,and(or(and($TransactionPerDay_bin8 !$TransactionVolume_USD_bin4) $TransactionPerDay_bin9 $TransactionVolume_USD_bin0) !$MarketCap_bin2 !$TransactionFee_bin1) 
0.44,0.63,1.0,0.43,0.63,0.67,and(or(and($TransactionPerDay_bin8 !$TransactionVolume_USD_bin4) $TransactionPerDay_bin9 $TransactionVolume_USD_bin0) or(!$MarketCap_bin2 $GTrends_bin5)) 
0.44,0.63,1.0,0.43,0.63,0.67,and(or(and($TransactionPerDay_bin8 !$TransactionVolume_USD_bin4) $TransactionPerDay_bin9 $TransactionVolume_USD_bin0) or(!$MarketCap_bin2 $TransactionFee_bin2)) 
0.44,0.58,0.88,0.36,0.53,0.5,or($TransactionPerDay_bin9 $TransactionVolume_USD_bin0) 
