training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.54,0.71,0.79,1.0,0.5,0.38,or($MarketCap_bin0 $TransactionVolume_USD_bin1) 
0.51,0.72,0.82,1.0,0.5,0.38,and(or($MarketCap_bin0 $TransactionVolume_USD_bin1) !$MarketCap_bin2) 
0.54,0.72,0.8,1.0,0.5,0.38,or(and(!$TransactionFee_bin6 $TransactionVolume_USD_bin1) $MarketCap_bin0) 
0.51,0.71,0.79,0.89,0.5,0.36,and(or($MarketCap_bin0 $TransactionVolume_USD_bin1) !$MempoolCount_bin1) 
0.51,0.71,0.79,0.89,0.5,0.36,and(or($MarketCap_bin0 $TransactionVolume_USD_bin1) !$MempoolSize_bin1) 
0.51,0.71,0.79,1.0,0.5,0.38,or(and($MarketCap_bin0 !$MempoolCount_bin1) $TransactionVolume_USD_bin1) 
0.51,0.71,0.79,1.0,0.5,0.38,or(and($MarketCap_bin0 !$MempoolSize_bin1) $TransactionVolume_USD_bin1) 
0.54,0.71,0.79,1.0,0.53,0.39,and(or($MarketCap_bin0 $TransactionVolume_USD_bin1) !$MempoolSize_bin0) 
0.54,0.71,0.79,1.0,0.5,0.38,and(or($MarketCap_bin0 $TransactionVolume_USD_bin1) !$MinningDifficulty_bin0) 
0.54,0.71,0.79,1.0,0.5,0.38,or(and(!$MempoolCount_bin1 $TransactionVolume_USD_bin1) $MarketCap_bin0) 
