training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.45,0.62,0.96,0.0,0.77,0.0,and(or($MempoolSize_bin7 $TransactionFee_bin0) !$BlockSize_bin0 !$GoldPrice_bin6 !$MempoolCount_bin3 !$MempoolCount_bin4 !$TransactionPerDay_bin1) 
0.45,0.63,0.98,0.0,0.77,0.0,and(or(and(!$GoldPrice_bin1 $MempoolSize_bin7) $TransactionFee_bin0) !$BlockSize_bin0 !$GoldPrice_bin6 !$MempoolCount_bin3 !$MempoolCount_bin4 !$TransactionPerDay_bin1) 
0.44,0.62,0.98,0.0,0.77,0.0,and(or($MempoolSize_bin7 $TransactionFee_bin0) !$BlockSize_bin0 !$GoldPrice_bin6 !$MempoolCount_bin3 !$MempoolCount_bin4 !$MinningDifficulty_bin7 !$TransactionPerDay_bin1) 
0.44,0.62,0.98,0.0,0.77,0.0,and(or(and(!$GTrends_bin6 $MempoolSize_bin7) $TransactionFee_bin0) !$BlockSize_bin0 !$GoldPrice_bin6 !$MempoolCount_bin3 !$MempoolCount_bin4 !$TransactionPerDay_bin1) 
0.44,0.62,0.98,0.0,0.8,-1.0,and(or(and(!$HashRate_bin7 $MempoolSize_bin7) $TransactionFee_bin0) !$BlockSize_bin0 !$GoldPrice_bin6 !$MempoolCount_bin3 !$MempoolCount_bin4 !$TransactionPerDay_bin1) 
0.44,0.62,0.98,0.0,0.77,0.0,and(or(and($MempoolSize_bin7 !$MinningDifficulty_bin7) $TransactionFee_bin0) !$BlockSize_bin0 !$GoldPrice_bin6 !$MempoolCount_bin3 !$MempoolCount_bin4 !$TransactionPerDay_bin1) 
0.44,0.61,0.98,0.0,0.77,0.0,and(or(and(!$BlockSize_bin8 $MempoolSize_bin7) $TransactionFee_bin0) !$BlockSize_bin0 !$GoldPrice_bin6 !$MempoolCount_bin3 !$MempoolCount_bin4 !$TransactionPerDay_bin1) 
0.45,0.61,0.93,0.17,0.7,0.2,and(or($MempoolSize_bin7 $TransactionFee_bin0) !$BlockSize_bin0 !$MempoolCount_bin3 !$MempoolCount_bin4 !$TransactionPerDay_bin1) 
0.48,0.64,0.97,0.0,0.77,0.0,and(or(!$BlockSize_bin0 $GTrends_bin6) or($MempoolSize_bin7 $TransactionFee_bin0) !$GoldPrice_bin6 !$MempoolCount_bin3 !$MempoolCount_bin4 !$TransactionPerDay_bin1) 
0.47,0.63,0.96,0.0,0.77,0.0,and(or(!$BlockSize_bin0 $HashRate_bin5) or($MempoolSize_bin7 $TransactionFee_bin0) !$GoldPrice_bin6 !$MempoolCount_bin3 !$MempoolCount_bin4 !$TransactionPerDay_bin1) 
