training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.73,0.87,1.0,0.36,0.37,0.75,and(or($GoldPrice_bin3 $TransactionPerDay_bin6 $TransactionVolume_USD_bin3) !$BlockSize_bin9) 
0.64,0.83,1.0,0.4,0.4,0.77,and(or($GoldPrice_bin3 $TransactionPerDay_bin6 $TransactionVolume_USD_bin3) !$MempoolCount_bin1) 
0.64,0.83,1.0,0.4,0.4,0.77,and(or($GoldPrice_bin3 $TransactionPerDay_bin6 $TransactionVolume_USD_bin3) !$MempoolSize_bin1) 
0.73,0.87,1.0,0.4,0.4,0.77,and(or($GoldPrice_bin3 $TransactionPerDay_bin6 $TransactionVolume_USD_bin3) !$TransactionVolume_USD_bin4) 
0.73,0.87,1.0,0.4,0.4,0.77,or(and(!$BlockSize_bin9 $TransactionPerDay_bin6) $GoldPrice_bin3 $TransactionVolume_USD_bin3) 
0.73,0.87,1.0,0.4,0.4,0.77,or(and(!$GoldPrice_bin1 $TransactionPerDay_bin6) $GoldPrice_bin3 $TransactionVolume_USD_bin3) 
0.73,0.87,1.0,0.4,0.4,0.77,or(and(!$MempoolCount_bin1 $TransactionPerDay_bin6) $GoldPrice_bin3 $TransactionVolume_USD_bin3) 
0.73,0.87,1.0,0.4,0.4,0.77,or(and(!$MempoolSize_bin1 $TransactionPerDay_bin6) $GoldPrice_bin3 $TransactionVolume_USD_bin3) 
0.73,0.87,1.0,0.4,0.4,0.77,or(and($TransactionPerDay_bin6 !$TransactionFee_bin3) $GoldPrice_bin3 $TransactionVolume_USD_bin3) 
0.73,0.87,1.0,0.4,0.4,0.77,or(and($TransactionPerDay_bin6 !$TransactionVolume_USD_bin4) $GoldPrice_bin3 $TransactionVolume_USD_bin3) 
