training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.42,0.54,1.0,0.71,0.27,0.2,or($TransactionPerDay_bin8 $TransactionPerDay_bin9 $TransactionVolume_USD_bin0) 
0.47,0.58,1.0,0.71,0.27,0.2,or($TransactionPerDay_bin0 $TransactionPerDay_bin8 $TransactionPerDay_bin9 $TransactionVolume_USD_bin0) 
0.37,0.5,1.0,0.71,0.37,0.23,or($TransactionPerDay_bin0 $TransactionPerDay_bin8 $TransactionVolume_USD_bin0) 
0.37,0.5,1.0,0.71,0.3,0.21,or($TransactionPerDay_bin5 $TransactionPerDay_bin8 $TransactionVolume_USD_bin0) 
0.37,0.5,1.0,1.0,0.33,0.26,or($TransactionPerDay_bin8 $TransactionFee_bin0 $TransactionVolume_USD_bin0) 
0.37,0.5,1.0,1.0,0.33,0.26,or($TransactionPerDay_bin8 !$TransactionFee_bin1 $TransactionVolume_USD_bin0) 
0.37,0.5,1.0,0.71,0.37,0.23,or(and(!$MinningDifficulty_bin7 $TransactionPerDay_bin0) $TransactionPerDay_bin8 $TransactionVolume_USD_bin0) 
0.37,0.5,1.0,0.71,0.3,0.21,or(and(!$MinningDifficulty_bin7 $TransactionPerDay_bin5) $TransactionPerDay_bin8 $TransactionVolume_USD_bin0) 
0.37,0.5,1.0,1.0,0.37,0.27,or(and(!$TransactionPerDay_bin5 !$TransactionFee_bin1) $TransactionPerDay_bin8 $TransactionVolume_USD_bin0) 
0.37,0.5,1.0,1.0,0.33,0.26,or(and($TransactionFee_bin0 !$TransactionFee_bin1) $TransactionPerDay_bin8 $TransactionVolume_USD_bin0) 
