training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.46,0.64,0.84,0.38,0.5,0.8,and(or(and(!$TransactionPerDay_bin4 $TransactionVolume_USD_bin1) $HashRate_bin8 $TransactionVolume_USD_bin2) !$BlockSize_bin2) 
0.45,0.63,0.84,0.38,0.5,0.8,and(or($HashRate_bin8 $TransactionVolume_USD_bin1 $TransactionVolume_USD_bin2) !$BlockSize_bin2 !$TransactionPerDay_bin4) 
0.49,0.67,0.89,0.67,0.67,0.82,or(and(or(and(!$HashRate_bin1 !$TransactionPerDay_bin4 $TransactionVolume_USD_bin1) $HashRate_bin8 $TransactionVolume_USD_bin2) !$BlockSize_bin2) and($MempoolSize_bin7 !$TransactionFee_bin5)) 
0.45,0.64,0.85,0.38,0.5,0.8,and(or(and(!$MempoolCount_bin0 !$TransactionPerDay_bin4 $TransactionVolume_USD_bin1) $HashRate_bin8 $TransactionVolume_USD_bin2) !$BlockSize_bin2) 
0.45,0.64,0.85,0.38,0.5,0.8,and(or(and(!$MempoolSize_bin0 !$TransactionPerDay_bin4 $TransactionVolume_USD_bin1) $HashRate_bin8 $TransactionVolume_USD_bin2) !$BlockSize_bin2) 
0.48,0.67,0.89,0.67,0.67,0.82,or(and(or(and(!$TransactionPerDay_bin4 $TransactionVolume_USD_bin1) $HashRate_bin8 $TransactionVolume_USD_bin2) !$BlockSize_bin2 !$HashRate_bin1) and($MempoolSize_bin7 !$TransactionFee_bin5)) 
0.48,0.67,0.89,0.67,0.67,0.82,and(or(and(or(and(!$TransactionPerDay_bin4 $TransactionVolume_USD_bin1) $HashRate_bin8 $TransactionVolume_USD_bin2) !$BlockSize_bin2) and($MempoolSize_bin7 !$TransactionFee_bin5)) !$HashRate_bin1) 
0.46,0.63,0.81,0.38,0.5,0.8,and(or($HashRate_bin8 $TransactionVolume_USD_bin1 $TransactionVolume_USD_bin2) !$BlockSize_bin2) 
0.46,0.63,0.82,0.38,0.5,0.8,or(and(or(and(!$TransactionPerDay_bin4 $TransactionVolume_USD_bin1) $TransactionVolume_USD_bin2) !$BlockSize_bin2) $HashRate_bin8) 
0.49,0.66,0.86,0.67,0.67,0.82,and(or(and(or(and(!$TransactionPerDay_bin4 $TransactionVolume_USD_bin1) $HashRate_bin8 $TransactionVolume_USD_bin2) !$BlockSize_bin2) $MempoolSize_bin7) !$HashRate_bin1) 
