training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.42,0.57,0.88,0.93,0.6,0.54,or(and(!$GTrends_bin0 $TransactionFee_bin0 !$TransactionVolume_USD_bin0) $MinningDifficulty_bin2) 
0.53,0.63,0.88,0.79,0.53,0.5,or(and(!$GoldPrice_bin0 !$HashRate_bin7 $TransactionFee_bin0) $MinningDifficulty_bin2) 
0.49,0.62,0.89,0.79,0.6,0.55,or(and(!$BlockSize_bin2 !$GoldPrice_bin0 !$HashRate_bin7 $TransactionFee_bin0) $MinningDifficulty_bin2) 
0.48,0.61,0.89,0.71,0.6,0.56,or(and(!$BlockSize_bin2 !$BlockSize_bin3 !$GoldPrice_bin0 $TransactionFee_bin0) $MinningDifficulty_bin2) 
0.4,0.56,0.89,0.79,0.6,0.55,and(or($MinningDifficulty_bin2 $TransactionFee_bin0) !$BlockSize_bin2 !$GoldPrice_bin0 !$HashRate_bin7) 
0.4,0.56,0.89,0.93,0.6,0.54,or(and(!$GoldPrice_bin0 !$GTrends_bin0 $TransactionFee_bin0 !$TransactionVolume_USD_bin0) $MinningDifficulty_bin2) 
0.54,0.63,0.86,0.86,0.63,0.57,or(and(!$BlockSize_bin2 !$GoldPrice_bin0 $TransactionFee_bin0) $MinningDifficulty_bin2) 
0.52,0.62,0.86,0.86,0.63,0.57,or(and(!$BlockSize_bin2 !$GoldPrice_bin0 $TransactionFee_bin0) $HashRate_bin3) 
0.42,0.57,0.88,0.64,0.57,0.53,and(or($MinningDifficulty_bin2 $TransactionFee_bin0) !$BlockSize_bin2 !$MempoolSize_bin0 !$MinningDifficulty_bin0) 
0.41,0.55,0.86,0.93,0.6,0.54,or(and(!$GoldPrice_bin0 $TransactionFee_bin0 !$TransactionVolume_USD_bin0) $MinningDifficulty_bin2) 
