training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.62,0.8,1.0,0.85,0.73,0.65,or(and(!$HashRate_bin0 !$TransactionFee_bin1 $TransactionVolume_USD_bin0) $TransactionFee_bin0) 
0.69,0.84,1.0,0.54,0.67,0.64,or(and(or($TransactionPerDay_bin5 $TransactionVolume_USD_bin0) $MarketCap_bin0 !$TransactionFee_bin1) $TransactionFee_bin0) 
0.69,0.84,1.0,0.62,0.67,0.62,or(and(or($TransactionPerDay_bin5 $TransactionVolume_USD_bin0) !$MarketCap_bin1 !$TransactionFee_bin1) $TransactionFee_bin0) 
0.69,0.84,1.0,0.77,0.73,0.67,or(and(or($TransactionPerDay_bin5 $TransactionVolume_USD_bin0) !$BlockSize_bin9 !$TransactionFee_bin1) $TransactionFee_bin0) 
0.62,0.8,1.0,0.31,0.57,0.5,or(and(or($TransactionPerDay_bin5 $TransactionVolume_USD_bin0) $GoldPrice_bin1 !$TransactionFee_bin1) $TransactionFee_bin0) 
0.69,0.84,1.0,0.62,0.63,0.57,or(and(or($TransactionPerDay_bin5 $TransactionVolume_USD_bin0) !$GoldPrice_bin2 !$TransactionFee_bin1) $TransactionFee_bin0) 
0.69,0.84,1.0,0.85,0.73,0.65,or(and(or($TransactionPerDay_bin5 $TransactionVolume_USD_bin0) !$HashRate_bin0 !$TransactionFee_bin1) $TransactionFee_bin0) 
0.69,0.84,1.0,0.85,0.73,0.65,or(and(or($TransactionPerDay_bin5 $TransactionVolume_USD_bin0) !$MempoolCount_bin0 !$TransactionFee_bin1) $TransactionFee_bin0) 
0.69,0.84,1.0,0.85,0.73,0.65,or(and(or($TransactionPerDay_bin5 $TransactionVolume_USD_bin0) !$MempoolSize_bin0 !$TransactionFee_bin1) $TransactionFee_bin0) 
0.62,0.8,1.0,0.85,0.73,0.65,or(and(or($TransactionPerDay_bin5 $TransactionVolume_USD_bin0) !$TransactionPerDay_bin2 !$TransactionFee_bin1) $TransactionFee_bin0) 
