training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.67,0.84,1.0,0.3,0.5,0.27,or(and(or(and(!$MempoolSize_bin1 $TransactionVolume_USD_bin2) $MempoolCount_bin4 $TransactionVolume_USD_bin5) !$TransactionVolume_USD_bin1) and(!$TransactionFee_bin0 $TransactionVolume_USD_bin1)) 
0.67,0.84,1.0,0.3,0.53,0.3,or(and(or(and(!$MempoolSize_bin1 $TransactionVolume_USD_bin2) $TransactionVolume_USD_bin5) !$TransactionVolume_USD_bin1) and(or(!$MarketCap_bin2 !$TransactionFee_bin0) $TransactionVolume_USD_bin1)) 
0.67,0.84,1.0,0.2,0.47,0.2,or(and(or(and(!$MempoolSize_bin1 $TransactionVolume_USD_bin2) $TransactionVolume_USD_bin5) !$TransactionVolume_USD_bin1) and(or($GoldPrice_bin3 !$TransactionFee_bin0) $TransactionVolume_USD_bin1)) 
0.67,0.84,1.0,0.2,0.5,0.22,or(and(or(and(!$MempoolSize_bin1 $TransactionVolume_USD_bin2) $TransactionVolume_USD_bin5) !$TransactionVolume_USD_bin1) and(or($GTrends_bin1 !$TransactionFee_bin0) $TransactionVolume_USD_bin1)) 
0.75,0.88,1.0,0.7,0.27,0.27,or(and(or(and(!$MarketCap_bin2 !$MinningDifficulty_bin2) and(!$MempoolSize_bin1 $TransactionVolume_USD_bin2) $TransactionVolume_USD_bin5) !$TransactionVolume_USD_bin1) and(!$TransactionFee_bin0 $TransactionVolume_USD_bin1)) 
0.75,0.88,1.0,0.3,0.53,0.3,or(and(or(and(!$MempoolSize_bin1 $TransactionVolume_USD_bin2) $TransactionVolume_USD_bin5) !$TransactionVolume_USD_bin1) and(!$HashRate_bin4 $TransactionPerDay_bin2) and(!$TransactionFee_bin0 $TransactionVolume_USD_bin1)) 
0.58,0.8,1.0,0.2,0.5,0.22,or(and(!$MempoolSize_bin1 $TransactionVolume_USD_bin2) and(!$TransactionFee_bin0 $TransactionVolume_USD_bin1) $TransactionVolume_USD_bin5) 
0.58,0.8,1.0,0.2,0.5,0.22,or(and(!$MempoolSize_bin1 !$TransactionVolume_USD_bin1 $TransactionVolume_USD_bin2) and(!$TransactionFee_bin0 $TransactionVolume_USD_bin1) $TransactionVolume_USD_bin5) 
0.58,0.8,1.0,0.2,0.5,0.22,or(and(or($TransactionVolume_USD_bin2 $TransactionVolume_USD_bin5) !$MempoolCount_bin1 !$TransactionVolume_USD_bin1) and(!$TransactionFee_bin0 $TransactionVolume_USD_bin1)) 
0.58,0.8,1.0,0.2,0.5,0.22,or(and(or($TransactionVolume_USD_bin2 $TransactionVolume_USD_bin5) !$MempoolSize_bin1 !$TransactionVolume_USD_bin1) and(!$TransactionFee_bin0 $TransactionVolume_USD_bin1)) 
