training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.47,0.64,0.86,0.88,0.27,0.25,and(or($MinningDifficulty_bin2 $TransactionFee_bin0) !$BlockSize_bin2 !$MempoolCount_bin5 !$MinningDifficulty_bin0) 
0.47,0.64,0.86,0.88,0.27,0.25,and(or($MinningDifficulty_bin2 $TransactionFee_bin0) !$BlockSize_bin2 !$MempoolSize_bin5 !$MinningDifficulty_bin0) 
0.46,0.64,0.87,0.88,0.27,0.25,and(or(and(!$BlockSize_bin4 $MinningDifficulty_bin2) $TransactionFee_bin0) !$BlockSize_bin2 !$MempoolSize_bin5 !$MinningDifficulty_bin0) 
0.44,0.63,0.85,0.88,0.33,0.27,and(or($MinningDifficulty_bin2 $TransactionFee_bin0) !$BlockSize_bin2 !$BlockSize_bin3 !$MinningDifficulty_bin0) 
0.47,0.66,0.89,0.88,0.33,0.27,and(or(!$GoldPrice_bin5 !$TransactionPerDay_bin2) or($MinningDifficulty_bin2 $TransactionFee_bin0) !$BlockSize_bin2 !$MempoolSize_bin5 !$MinningDifficulty_bin0) 
0.45,0.64,0.87,0.38,0.47,0.21,and(or($MinningDifficulty_bin2 $TransactionFee_bin0) !$BlockSize_bin2 !$HashRate_bin9 !$MempoolSize_bin5 !$MinningDifficulty_bin0) 
0.45,0.64,0.87,0.88,0.33,0.27,or(and(!$GoldPrice_bin3 !$HashRate_bin7 !$MinningDifficulty_bin0 !$TransactionPerDay_bin7 $TransactionFee_bin0) $MinningDifficulty_bin2) 
0.45,0.64,0.87,1.0,0.37,0.3,and(or(and(!$MarketCap_bin2 !$BlockSize_bin3 !$TransactionPerDay_bin7 $TransactionFee_bin0) $MinningDifficulty_bin2) !$MinningDifficulty_bin0) 
0.45,0.64,0.87,0.88,0.33,0.27,and(or(and(!$GoldPrice_bin3 !$HashRate_bin7 !$TransactionPerDay_bin7 $TransactionFee_bin0) $MinningDifficulty_bin2) !$MinningDifficulty_bin0) 
0.43,0.62,0.85,0.88,0.33,0.27,or(and(!$MinningDifficulty_bin0 !$TransactionPerDay_bin7 $TransactionFee_bin0 !$TransactionVolume_USD_bin4) $MinningDifficulty_bin2) 
