training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.45,0.63,0.96,0.73,0.67,0.65,and(or($MarketCap_bin0 $TransactionFee_bin0) !$GoldPrice_bin0 !$MinningDifficulty_bin0 !$TransactionPerDay_bin1) 
0.45,0.63,0.96,0.87,0.73,0.68,and(or($MarketCap_bin0 $TransactionFee_bin0) !$GoldPrice_bin0 !$MinningDifficulty_bin0 !$TransactionVolume_USD_bin6) 
0.48,0.64,0.93,1.0,0.77,0.68,and(or($MarketCap_bin0 $TransactionFee_bin0) !$GoldPrice_bin0 !$MinningDifficulty_bin0) 
0.47,0.65,0.96,0.73,0.67,0.65,and(or($MarketCap_bin0 $TransactionFee_bin0) or(!$MinningDifficulty_bin0 $TransactionPerDay_bin3) !$GoldPrice_bin0 !$TransactionPerDay_bin1) 
0.46,0.64,0.96,0.73,0.67,0.65,and(or($MarketCap_bin0 $TransactionFee_bin0) or(!$GoldPrice_bin0 $MempoolCount_bin9) !$MinningDifficulty_bin0 !$TransactionPerDay_bin1) 
0.46,0.64,0.96,0.73,0.67,0.65,and(or($MarketCap_bin0 $TransactionFee_bin0) or(!$GoldPrice_bin0 $MempoolSize_bin9) !$MinningDifficulty_bin0 !$TransactionPerDay_bin1) 
0.46,0.64,0.96,0.73,0.67,0.65,and(or($MarketCap_bin0 $TransactionFee_bin0) or(!$GoldPrice_bin0 $MinningDifficulty_bin6) !$MinningDifficulty_bin0 !$TransactionPerDay_bin1) 
0.46,0.64,0.96,0.73,0.67,0.65,and(or($MarketCap_bin0 $TransactionFee_bin0) or(!$GoldPrice_bin0 $HashRate_bin7) !$MinningDifficulty_bin0 !$TransactionPerDay_bin1) 
0.45,0.63,0.96,0.73,0.67,0.65,and(or($MarketCap_bin0 $TransactionFee_bin0) !$GoldPrice_bin0 !$MinningDifficulty_bin0 !$MinningDifficulty_bin4 !$TransactionPerDay_bin1) 
0.45,0.63,0.96,0.87,0.73,0.68,and(or($MarketCap_bin0 $TransactionFee_bin0) !$GoldPrice_bin0 !$MinningDifficulty_bin0 !$MinningDifficulty_bin4 !$TransactionVolume_USD_bin6) 
