training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.42,0.5,1.0,0.04,0.23,1.0,$TransactionVolume_USD_bin0 
0.42,0.5,1.0,0.04,0.23,1.0,and(!$TransactionPerDay_bin7 $TransactionVolume_USD_bin0) 
0.42,0.5,1.0,0.04,0.23,1.0,and($TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin4) 
0.42,0.5,1.0,0.04,0.23,1.0,and($TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin6) 
0.42,0.5,1.0,0.13,0.3,1.0,or($TransactionPerDay_bin9 $TransactionVolume_USD_bin0) 
0.68,0.68,0.93,1.0,0.8,0.8,!$TransactionVolume_USD_bin1 
0.58,0.59,0.92,0.0,0.2,-1.0,$TransactionFee_bin0 
0.68,0.68,0.93,0.71,0.57,0.74,and(!$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin5) 
0.68,0.68,0.93,1.0,0.8,0.8,or($TransactionFee_bin3 !$TransactionVolume_USD_bin1) 
0.63,0.64,0.92,0.21,0.23,0.56,or($TransactionFee_bin0 $TransactionFee_bin3) 
