training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.41,0.57,1.0,0.47,0.6,0.64,and(or(and(!$TransactionPerDay_bin7 $TransactionFee_bin0) $TransactionVolume_USD_bin2 $TransactionVolume_USD_bin6) !$MarketCap_bin2) 
0.47,0.61,1.0,0.53,0.57,0.57,and(or(and(!$TransactionPerDay_bin7 $TransactionFee_bin0) $TransactionVolume_USD_bin2 $TransactionVolume_USD_bin6) !$BlockSize_bin5) 
0.47,0.61,1.0,0.53,0.57,0.57,and(or(and(!$TransactionPerDay_bin7 $TransactionFee_bin0) $TransactionVolume_USD_bin2 $TransactionVolume_USD_bin6) !$GoldPrice_bin0) 
0.47,0.61,1.0,0.6,0.7,0.75,and(or(and(!$TransactionPerDay_bin7 $TransactionFee_bin0) $TransactionVolume_USD_bin2 $TransactionVolume_USD_bin6) !$GTrends_bin4) 
0.41,0.57,1.0,0.6,0.63,0.64,and(or(and(!$TransactionPerDay_bin7 $TransactionFee_bin0) $TransactionVolume_USD_bin2 $TransactionVolume_USD_bin6) !$HashRate_bin1) 
0.47,0.61,1.0,0.53,0.57,0.57,and(or(and(!$TransactionPerDay_bin7 $TransactionFee_bin0) $TransactionVolume_USD_bin2 $TransactionVolume_USD_bin6) !$TransactionPerDay_bin5) 
0.53,0.65,1.0,0.6,0.63,0.64,and(or(and(!$TransactionPerDay_bin7 $TransactionFee_bin0) $TransactionVolume_USD_bin2 $TransactionVolume_USD_bin6) !$TransactionFee_bin4) 
0.47,0.61,1.0,0.6,0.7,0.75,and(or(and(!$TransactionPerDay_bin7 $TransactionFee_bin0) $TransactionVolume_USD_bin2 $TransactionVolume_USD_bin6) !$GTrends_bin4 !$TransactionFee_bin4) 
0.53,0.65,1.0,0.53,0.57,0.57,and(or(and(!$TransactionPerDay_bin7 $TransactionFee_bin0) $TransactionVolume_USD_bin2 $TransactionVolume_USD_bin6) or(!$MarketCap_bin2 !$BlockSize_bin5)) 
0.41,0.57,1.0,0.6,0.63,0.64,and(or(and(!$TransactionPerDay_bin7 $TransactionFee_bin0) $TransactionVolume_USD_bin2 $TransactionVolume_USD_bin6) or(!$HashRate_bin1 $TransactionPerDay_bin7)) 
