training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.56,0.75,1.0,0.38,0.57,0.67,and(or(and(or($TransactionPerDay_bin1 $TransactionVolume_USD_bin2 $TransactionVolume_USD_bin5) !$TransactionFee_bin5) and($TransactionPerDay_bin7 !$TransactionVolume_USD_bin5)) !$HashRate_bin3) 
0.63,0.79,1.0,0.31,0.5,0.56,and(or(and(or($TransactionPerDay_bin4 $TransactionVolume_USD_bin2 $TransactionVolume_USD_bin5) !$TransactionFee_bin5) and($TransactionPerDay_bin7 !$TransactionVolume_USD_bin5)) !$HashRate_bin3) 
0.69,0.82,1.0,0.56,0.67,0.75,and(or(and(or($TransactionFee_bin1 $TransactionVolume_USD_bin2 $TransactionVolume_USD_bin5) !$TransactionFee_bin5) and($TransactionPerDay_bin7 !$TransactionVolume_USD_bin5)) !$HashRate_bin3) 
0.63,0.79,1.0,0.31,0.4,0.42,and(or(and(or($TransactionFee_bin2 $TransactionVolume_USD_bin2 $TransactionVolume_USD_bin5) !$TransactionFee_bin5) and($TransactionPerDay_bin7 !$TransactionVolume_USD_bin5)) !$BlockSize_bin7) 
0.63,0.79,1.0,0.31,0.43,0.45,and(or(and(or($TransactionFee_bin2 $TransactionVolume_USD_bin2 $TransactionVolume_USD_bin5) !$TransactionFee_bin5) and($TransactionPerDay_bin7 !$TransactionVolume_USD_bin5)) !$HashRate_bin3) 
0.56,0.75,1.0,0.38,0.57,0.67,and(or(and(or($TransactionVolume_USD_bin2 $TransactionVolume_USD_bin5) !$TransactionFee_bin5) and($TransactionPerDay_bin7 !$TransactionVolume_USD_bin5) $TransactionPerDay_bin1) !$HashRate_bin3) 
0.63,0.79,1.0,0.31,0.5,0.56,and(or(and(or($TransactionVolume_USD_bin2 $TransactionVolume_USD_bin5) !$TransactionFee_bin5) and($TransactionPerDay_bin7 !$TransactionVolume_USD_bin5) $TransactionPerDay_bin4) !$HashRate_bin3) 
0.69,0.82,1.0,0.56,0.67,0.75,and(or(and(or($TransactionVolume_USD_bin2 $TransactionVolume_USD_bin5) !$TransactionFee_bin5) and($TransactionPerDay_bin7 !$TransactionVolume_USD_bin5) $TransactionFee_bin1) !$HashRate_bin3) 
0.63,0.79,1.0,0.31,0.43,0.45,and(or(and(or($TransactionVolume_USD_bin2 $TransactionVolume_USD_bin5) !$TransactionFee_bin5) and($TransactionPerDay_bin7 !$TransactionVolume_USD_bin5) $TransactionFee_bin2) !$HashRate_bin3) 
0.56,0.75,1.0,0.38,0.57,0.67,and(or(and(or($TransactionPerDay_bin1 $TransactionPerDay_bin7) !$TransactionVolume_USD_bin5) and(or($TransactionVolume_USD_bin2 $TransactionVolume_USD_bin5) !$TransactionFee_bin5)) !$HashRate_bin3) 
