training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.48,0.67,0.83,0.59,0.6,0.81,and(!$MempoolCount_bin5 !$MinningDifficulty_bin7 $TransactionVolume_USD_bin0) 
0.48,0.67,0.83,0.59,0.6,0.81,and(!$MempoolSize_bin5 !$MinningDifficulty_bin7 $TransactionVolume_USD_bin0) 
0.53,0.71,0.89,0.5,0.53,0.79,and(or(and(!$HashRate_bin6 !$MinningDifficulty_bin7 $TransactionVolume_USD_bin0) $MarketCap_bin0) !$HashRate_bin8 !$MempoolCount_bin5) 
0.53,0.71,0.89,0.5,0.53,0.79,and(or(and(!$HashRate_bin6 !$MinningDifficulty_bin7 $TransactionVolume_USD_bin0) $MarketCap_bin0) !$HashRate_bin8 !$MempoolSize_bin5) 
0.51,0.7,0.87,0.68,0.67,0.83,and(or(and(!$HashRate_bin6 $TransactionVolume_USD_bin0) $MarketCap_bin0) !$MempoolCount_bin5 !$MinningDifficulty_bin7) 
0.51,0.7,0.87,0.68,0.67,0.83,and(or(and(!$HashRate_bin6 $TransactionVolume_USD_bin0) $MarketCap_bin0) !$MempoolSize_bin5 !$MinningDifficulty_bin7) 
0.48,0.68,0.85,0.45,0.53,0.83,and(!$HashRate_bin8 !$MempoolCount_bin5 !$MinningDifficulty_bin7 $TransactionVolume_USD_bin0) 
0.51,0.7,0.89,0.5,0.57,0.85,and(or(and(!$HashRate_bin6 $TransactionVolume_USD_bin0) $MarketCap_bin0) !$HashRate_bin8 !$MempoolCount_bin5 !$MinningDifficulty_bin7) 
0.55,0.71,0.86,0.5,0.53,0.79,and(or(and(!$MinningDifficulty_bin7 $TransactionVolume_USD_bin0) $MarketCap_bin0) !$HashRate_bin8 !$MempoolCount_bin5) 
0.55,0.72,0.89,0.5,0.53,0.79,and(or(and(or($MarketCap_bin1 !$HashRate_bin6) !$MinningDifficulty_bin7 $TransactionVolume_USD_bin0) $MarketCap_bin0) !$HashRate_bin8 !$MempoolCount_bin5) 
