training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program,experiment_dir
0.9,0.96,1.0,0.19,0.4,0.8,and(or(and(or(!$MempoolSize_bin5 !$TransactionPerDay_bin0) !$GoldPrice_bin2 !$HashRate_bin3 !$MempoolCount_bin3 !$TransactionFee_bin1 !$TransactionVolume_USD_bin1) and($TransactionPerDay_bin2 $TransactionPerDay_bin5) $HashRate_bin7) !$BlockSize_bin5) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_17/LA_1/MarketCapBins3BlockSizeBins10GoldPriceBins5GTrendsBins5HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins2
0.8,0.93,1.0,0.14,0.3,0.5,and(or(and(or(!$MempoolSize_bin2 $MinningDifficulty_bin0) !$MempoolCount_bin5 !$TransactionFee_bin1 !$TransactionVolume_USD_bin1) $TransactionPerDay_bin7) !$BlockSize_bin5 !$MempoolSize_bin3) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_17/LA_1/MarketCapBins3BlockSizeBins10GoldPriceBins5GTrendsBins5HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins2
0.9,0.96,1.0,0.0,0.27,0.0,and(or(and(or(!$MempoolSize_bin5 !$TransactionPerDay_bin0) !$HashRate_bin3 !$MempoolCount_bin3 !$TransactionFee_bin1 !$TransactionVolume_USD_bin1) and($TransactionPerDay_bin2 $TransactionPerDay_bin5)) !$BlockSize_bin5) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_17/LA_1/MarketCapBins3BlockSizeBins10GoldPriceBins5GTrendsBins5HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins2
0.8,0.93,1.0,0.0,0.27,0.0,and(or(!$MempoolSize_bin5 !$TransactionPerDay_bin0) !$BlockSize_bin5 !$GoldPrice_bin2 !$HashRate_bin3 !$MempoolCount_bin3 !$TransactionFee_bin1 !$TransactionVolume_USD_bin1) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_17/LA_1/MarketCapBins3BlockSizeBins10GoldPriceBins5GTrendsBins5HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins2
0.8,0.89,0.89,0.0,0.27,0.0,and(!$BlockSize_bin5 !$MempoolCount_bin5 !$MempoolSize_bin3 !$TransactionFee_bin1 !$TransactionVolume_USD_bin1) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_17/LA_1/MarketCapBins3BlockSizeBins10GoldPriceBins5GTrendsBins5HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins2
0.9,0.96,1.0,0.0,0.27,0.0,and(or(and(or($MarketCap_bin0 !$GoldPrice_bin2) or(!$MempoolSize_bin5 !$TransactionPerDay_bin0) !$HashRate_bin3 !$MempoolCount_bin3 !$TransactionFee_bin1 !$TransactionVolume_USD_bin1) and($TransactionPerDay_bin2 $TransactionPerDay_bin5)) !$BlockSize_bin5) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_17/LA_1/MarketCapBins3BlockSizeBins10GoldPriceBins5GTrendsBins5HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins2
0.9,0.96,1.0,0.0,0.27,0.0,and(or(and(or(!$MarketCap_bin1 !$GoldPrice_bin2) or(!$MempoolSize_bin5 !$TransactionPerDay_bin0) !$HashRate_bin3 !$MempoolCount_bin3 !$TransactionFee_bin1 !$TransactionVolume_USD_bin1) and($TransactionPerDay_bin2 $TransactionPerDay_bin5)) !$BlockSize_bin5) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_17/LA_1/MarketCapBins3BlockSizeBins10GoldPriceBins5GTrendsBins5HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins2
0.9,0.96,1.0,0.0,0.27,0.0,and(or(and(or(!$MarketCap_bin2 !$GoldPrice_bin2) or(!$MempoolSize_bin5 !$TransactionPerDay_bin0) !$HashRate_bin3 !$MempoolCount_bin3 !$TransactionFee_bin1 !$TransactionVolume_USD_bin1) and($TransactionPerDay_bin2 $TransactionPerDay_bin5)) !$BlockSize_bin5) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_17/LA_1/MarketCapBins3BlockSizeBins10GoldPriceBins5GTrendsBins5HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins2
0.9,0.96,1.0,0.0,0.27,0.0,and(or(and(or(!$BlockSize_bin0 !$GoldPrice_bin2) or(!$MempoolSize_bin5 !$TransactionPerDay_bin0) !$HashRate_bin3 !$MempoolCount_bin3 !$TransactionFee_bin1 !$TransactionVolume_USD_bin1) and($TransactionPerDay_bin2 $TransactionPerDay_bin5)) !$BlockSize_bin5) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_17/LA_1/MarketCapBins3BlockSizeBins10GoldPriceBins5GTrendsBins5HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins2
0.9,0.96,1.0,0.0,0.27,0.0,and(or(and(or(!$BlockSize_bin1 !$GoldPrice_bin2) or(!$MempoolSize_bin5 !$TransactionPerDay_bin0) !$HashRate_bin3 !$MempoolCount_bin3 !$TransactionFee_bin1 !$TransactionVolume_USD_bin1) and($TransactionPerDay_bin2 $TransactionPerDay_bin5)) !$BlockSize_bin5) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_17/LA_1/MarketCapBins3BlockSizeBins10GoldPriceBins5GTrendsBins5HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins2
