training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.67,0.85,1.0,0.0,0.67,-1.0,or(and(or($BlockSize_bin9 $TransactionPerDay_bin3 $TransactionPerDay_bin5 $TransactionVolume_USD_bin3) or($GoldPrice_bin1 $HashRate_bin0) or(!$TransactionPerDay_bin8 !$TransactionFee_bin0)) and($BlockSize_bin6 $MempoolSize_bin5)) 
0.58,0.78,0.88,0.0,0.57,0.0,or(and(or($BlockSize_bin9 $TransactionPerDay_bin3 $TransactionPerDay_bin5 $TransactionVolume_USD_bin3) or($GoldPrice_bin1 $TransactionPerDay_bin3) or(!$TransactionPerDay_bin8 !$TransactionFee_bin0)) and($BlockSize_bin6 $MempoolSize_bin5)) 
0.67,0.78,0.8,0.3,0.63,0.43,or(and(or($BlockSize_bin9 $TransactionPerDay_bin3 $TransactionPerDay_bin5 $TransactionVolume_USD_bin3) !$TransactionFee_bin0) and($BlockSize_bin6 $MempoolSize_bin5)) 
0.75,0.81,0.82,0.3,0.53,0.3,and(or(and(or($TransactionPerDay_bin3 $TransactionPerDay_bin5 $TransactionVolume_USD_bin3) or(!$TransactionPerDay_bin8 !$TransactionFee_bin0)) and($BlockSize_bin6 $MempoolSize_bin5)) !$BlockSize_bin9) 
0.75,0.81,0.82,0.6,0.6,0.43,or(and(or($BlockSize_bin9 $TransactionPerDay_bin3 $TransactionPerDay_bin5 $TransactionVolume_USD_bin3) or(!$TransactionPerDay_bin8 !$TransactionFee_bin0) !$HashRate_bin1) and($BlockSize_bin6 $MempoolSize_bin5)) 
0.75,0.81,0.82,0.3,0.63,0.43,or(and(or(and($GoldPrice_bin1 !$TransactionPerDay_bin8) !$TransactionFee_bin0) or($BlockSize_bin9 $TransactionPerDay_bin3 $TransactionPerDay_bin5 $TransactionVolume_USD_bin3)) and($BlockSize_bin6 $MempoolSize_bin5)) 
0.75,0.81,0.82,0.6,0.6,0.43,or(and(or(and(!$MinningDifficulty_bin0 !$TransactionPerDay_bin8) !$TransactionFee_bin0) or($BlockSize_bin9 $TransactionPerDay_bin3 $TransactionPerDay_bin5 $TransactionVolume_USD_bin3)) and($BlockSize_bin6 $MempoolSize_bin5)) 
0.75,0.81,0.82,0.3,0.63,0.43,or(and(or(and($MinningDifficulty_bin2 !$TransactionPerDay_bin8) !$TransactionFee_bin0) or($BlockSize_bin9 $TransactionPerDay_bin3 $TransactionPerDay_bin5 $TransactionVolume_USD_bin3)) and($BlockSize_bin6 $MempoolSize_bin5)) 
0.75,0.81,0.82,0.3,0.53,0.3,or(and(or(and($TransactionPerDay_bin3 !$TransactionPerDay_bin8) !$TransactionFee_bin0) or($BlockSize_bin9 $TransactionPerDay_bin3 $TransactionPerDay_bin5 $TransactionVolume_USD_bin3)) and($BlockSize_bin6 $MempoolSize_bin5)) 
0.58,0.7,0.7,0.3,0.67,0.5,or(and(or($TransactionPerDay_bin3 $TransactionVolume_USD_bin3) !$TransactionFee_bin0) $TransactionPerDay_bin9) 
