training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.56,0.7,1.0,0.35,0.47,0.7,and(!$BlockSize_bin4 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin6) 
0.5,0.65,1.0,0.25,0.4,0.63,and(!$GoldPrice_bin2 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin6) 
0.5,0.65,1.0,0.0,0.33,-1.0,and($GoldPrice_bin3 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin6) 
0.44,0.61,1.0,0.35,0.47,0.7,and(!$HashRate_bin1 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin6) 
0.56,0.7,1.0,0.15,0.33,0.5,and(!$MempoolCount_bin4 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin6) 
0.56,0.7,1.0,0.15,0.33,0.5,and(!$MempoolSize_bin4 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin6) 
0.56,0.7,1.0,0.3,0.43,0.67,and(!$TransactionPerDay_bin2 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin6) 
0.5,0.65,1.0,0.35,0.47,0.7,and(!$TransactionFee_bin1 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin6) 
0.5,0.65,1.0,0.25,0.4,0.63,and(!$BlockSize_bin4 !$GoldPrice_bin2 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin6) 
0.56,0.7,1.0,0.35,0.47,0.7,and(or(!$MarketCap_bin0 !$MempoolCount_bin4) !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin4 !$TransactionVolume_USD_bin6) 
