training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.42,0.58,0.74,0.72,0.53,0.59,or(and(!$TransactionPerDay_bin1 !$TransactionPerDay_bin4 !$TransactionPerDay_bin5 !$TransactionFee_bin1) $TransactionPerDay_bin7) 
0.38,0.55,0.69,0.72,0.53,0.59,and(!$MinningDifficulty_bin0 !$TransactionPerDay_bin1 !$TransactionFee_bin1) 
0.42,0.59,0.75,0.72,0.57,0.62,and(or(and(!$MarketCap_bin2 $MempoolSize_bin7) and(!$TransactionPerDay_bin1 !$TransactionPerDay_bin5 !$TransactionFee_bin1)) !$BlockSize_bin1) 
0.38,0.56,0.72,0.72,0.53,0.59,and(or(!$MarketCap_bin0 !$HashRate_bin2) !$TransactionPerDay_bin1 !$TransactionFee_bin1) 
0.4,0.57,0.73,0.72,0.57,0.62,and(or(and(!$BlockSize_bin1 !$TransactionPerDay_bin1) $MinningDifficulty_bin2) !$TransactionPerDay_bin5 !$TransactionFee_bin1) 
0.4,0.57,0.73,0.72,0.57,0.62,and(or(and($MempoolSize_bin7 !$TransactionVolume_USD_bin1) and(!$TransactionPerDay_bin1 !$TransactionFee_bin1)) !$BlockSize_bin1) 
0.48,0.59,0.71,0.72,0.53,0.59,or(and(!$TransactionPerDay_bin1 !$TransactionPerDay_bin5 !$TransactionFee_bin1) $TransactionPerDay_bin7) 
0.48,0.59,0.71,0.72,0.53,0.59,and(or(and(!$TransactionPerDay_bin5 !$TransactionFee_bin1) $TransactionPerDay_bin7) !$TransactionPerDay_bin1) 
0.45,0.59,0.73,0.72,0.57,0.62,and(or(and(!$TransactionPerDay_bin1 !$TransactionPerDay_bin5 !$TransactionFee_bin1) $MempoolSize_bin7) !$BlockSize_bin1) 
0.42,0.61,0.79,0.72,0.57,0.62,and(or(and(!$TransactionPerDay_bin1 !$TransactionPerDay_bin4 !$TransactionPerDay_bin5 !$TransactionFee_bin1) and($TransactionPerDay_bin1 !$TransactionFee_bin0) $TransactionPerDay_bin7) !$BlockSize_bin1) 
