training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program,experiment_dir
1.0,1.0,1.0,0.47,0.57,0.58,and(or(and(or($TransactionPerDay_bin3 $TransactionFee_bin1) !$TransactionFee_bin5) and(or($TransactionFee_bin3 $TransactionFee_bin6) !$TransactionVolume_USD_bin5) $HashRate_bin6) !$BlockSize_bin8) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.9,0.96,1.0,0.53,0.57,0.57,or(and(or($TransactionPerDay_bin3 $TransactionFee_bin1) !$TransactionFee_bin5) and(or($TransactionFee_bin3 $TransactionFee_bin6) !$BlockSize_bin8 !$GTrends_bin0 !$TransactionVolume_USD_bin5) $HashRate_bin6) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.9,0.96,1.0,0.47,0.53,0.54,or(and(or($GTrends_bin4 $TransactionFee_bin3) or($TransactionFee_bin3 $TransactionFee_bin6) !$TransactionVolume_USD_bin5) and(or($TransactionPerDay_bin3 $TransactionFee_bin1) !$TransactionFee_bin5) $HashRate_bin6) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
1.0,1.0,1.0,0.53,0.53,0.53,or(and(or($TransactionPerDay_bin3 $TransactionFee_bin1) !$TransactionFee_bin5) and(or($TransactionFee_bin3 $TransactionFee_bin6) !$BlockSize_bin8 !$TransactionVolume_USD_bin5) $HashRate_bin6) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.8,0.93,1.0,0.53,0.53,0.53,or(and(or(!$MarketCap_bin2 $GoldPrice_bin0) or($TransactionFee_bin3 $TransactionFee_bin6) !$TransactionVolume_USD_bin5) and(or($TransactionPerDay_bin3 $TransactionFee_bin1) !$TransactionFee_bin5) $HashRate_bin6) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.8,0.93,1.0,0.4,0.5,0.5,or(and(or($TransactionPerDay_bin3 $TransactionFee_bin1) !$TransactionFee_bin5) and($TransactionFee_bin3 !$TransactionVolume_USD_bin5) $HashRate_bin6) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.8,0.93,1.0,0.4,0.5,0.5,or(and(or($TransactionPerDay_bin3 $TransactionFee_bin1) !$TransactionFee_bin5) and(!$BlockSize_bin8 $TransactionFee_bin3 !$TransactionVolume_USD_bin5) $HashRate_bin6) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.8,0.93,1.0,0.27,0.47,0.44,or(and(or($TransactionPerDay_bin3 $TransactionFee_bin1) !$TransactionFee_bin5) and(or($TransactionFee_bin3 $TransactionFee_bin6) $BlockSize_bin6 !$TransactionVolume_USD_bin5) $HashRate_bin6) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.8,0.93,1.0,0.27,0.43,0.4,or(and(or($BlockSize_bin6 $GTrends_bin0) or($TransactionFee_bin3 $TransactionFee_bin6) !$TransactionVolume_USD_bin5) and(or($TransactionPerDay_bin3 $TransactionFee_bin1) !$TransactionFee_bin5) $HashRate_bin6) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.8,0.93,1.0,0.27,0.43,0.4,or(and(or($BlockSize_bin9 $GTrends_bin3) or($TransactionFee_bin3 $TransactionFee_bin6) !$TransactionVolume_USD_bin5) and(or($TransactionPerDay_bin3 $TransactionFee_bin1) !$TransactionFee_bin5) $HashRate_bin6) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.8,0.93,1.0,0.87,0.53,0.52,and(or(and(or($TransactionPerDay_bin7 !$TransactionVolume_USD_bin6) !$TransactionFee_bin4 !$TransactionVolume_USD_bin5) $MempoolCount_bin9) !$TransactionPerDay_bin1) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.8,0.93,1.0,0.87,0.53,0.52,and(or(and(or($TransactionPerDay_bin7 !$TransactionVolume_USD_bin6) !$TransactionFee_bin4 !$TransactionVolume_USD_bin5) $TransactionPerDay_bin3) !$TransactionPerDay_bin1) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.8,0.89,0.89,0.93,0.53,0.52,and(or($HashRate_bin2 $TransactionPerDay_bin7 !$TransactionVolume_USD_bin6) !$TransactionFee_bin4 !$TransactionVolume_USD_bin5) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.8,0.89,0.89,0.93,0.53,0.52,or(and(or($TransactionPerDay_bin7 !$TransactionVolume_USD_bin6) !$TransactionFee_bin4 !$TransactionVolume_USD_bin5) $HashRate_bin6) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.8,0.89,0.89,0.93,0.53,0.52,or(and(or($TransactionPerDay_bin7 !$TransactionVolume_USD_bin6) !$TransactionFee_bin4 !$TransactionVolume_USD_bin5) $MempoolCount_bin7) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.8,0.89,0.89,0.93,0.53,0.52,or(and(or($TransactionPerDay_bin7 !$TransactionVolume_USD_bin6) !$TransactionFee_bin4 !$TransactionVolume_USD_bin5) $MempoolCount_bin9) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.8,0.89,0.89,0.93,0.53,0.52,or(and(or($TransactionPerDay_bin7 !$TransactionVolume_USD_bin6) !$TransactionFee_bin4 !$TransactionVolume_USD_bin5) $MempoolSize_bin7) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.8,0.89,0.89,0.93,0.53,0.52,or(and(or($TransactionPerDay_bin7 !$TransactionVolume_USD_bin6) !$TransactionFee_bin4 !$TransactionVolume_USD_bin5) $MempoolSize_bin9) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.8,0.89,0.89,0.93,0.53,0.52,or(and(or($TransactionPerDay_bin7 !$TransactionVolume_USD_bin6) !$TransactionFee_bin4 !$TransactionVolume_USD_bin5) $TransactionPerDay_bin3) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.7,0.85,0.88,0.93,0.53,0.52,and(or($TransactionPerDay_bin7 !$TransactionVolume_USD_bin6) !$TransactionFee_bin4 !$TransactionVolume_USD_bin5) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.8,0.89,0.89,0.87,0.53,0.52,and(or($HashRate_bin6 $MinningDifficulty_bin3 $TransactionPerDay_bin3 $TransactionVolume_USD_bin0) !$GoldPrice_bin4) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins5GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins2
0.8,0.89,0.89,0.87,0.53,0.52,or(and(or($HashRate_bin6 $MinningDifficulty_bin3 $TransactionVolume_USD_bin0) !$GoldPrice_bin4) $TransactionPerDay_bin3) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins5GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins2
0.8,0.89,0.89,0.87,0.53,0.52,or(and(or($MinningDifficulty_bin3 $TransactionPerDay_bin3 $TransactionVolume_USD_bin0) !$GoldPrice_bin4) $HashRate_bin6) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins5GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins2
0.8,0.93,1.0,0.67,0.5,0.5,and(or(and(or($HashRate_bin6 $TransactionPerDay_bin3 $TransactionVolume_USD_bin0) !$GoldPrice_bin4) $GoldPrice_bin0) !$TransactionPerDay_bin4) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins5GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins2
0.8,0.89,0.89,0.73,0.47,0.48,and(or($GoldPrice_bin0 $HashRate_bin6 $TransactionPerDay_bin3 $TransactionVolume_USD_bin0) !$GoldPrice_bin4) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins5GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins2
0.8,0.89,0.89,0.73,0.47,0.48,or(and(or($GoldPrice_bin0 $HashRate_bin6 $TransactionVolume_USD_bin0) !$GoldPrice_bin4) $TransactionPerDay_bin3) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins5GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins2
0.8,0.89,0.89,0.73,0.47,0.48,or(and(or($GoldPrice_bin0 $TransactionPerDay_bin3 $TransactionVolume_USD_bin0) !$GoldPrice_bin4) $HashRate_bin6) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins5GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins2
0.8,0.89,0.89,0.73,0.47,0.48,or(and(or($HashRate_bin6 $TransactionPerDay_bin3 $TransactionVolume_USD_bin0) !$GoldPrice_bin4) $GoldPrice_bin0) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins5GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins2
0.8,0.89,0.89,0.73,0.47,0.48,or(and(or($HashRate_bin6 $TransactionVolume_USD_bin0) !$GoldPrice_bin4) $GoldPrice_bin0 $TransactionPerDay_bin3) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins5GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins2
0.8,0.93,1.0,0.47,0.33,0.37,and(or(and(or($HashRate_bin6 $TransactionPerDay_bin3 $TransactionVolume_USD_bin0) !$GoldPrice_bin4) $GoldPrice_bin0) !$HashRate_bin7) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins5GTrendsBins2HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins2
1.0,0.96,0.91,0.67,0.47,0.48,and(or(and(!$HashRate_bin1 !$TransactionFee_bin1) $MempoolCount_bin7 $TransactionPerDay_bin3 $TransactionVolume_USD_bin2 $TransactionVolume_USD_bin3) !$BlockSize_bin3) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins7GTrendsBins5HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins7
0.9,0.93,0.9,0.6,0.43,0.45,and(or(and(!$HashRate_bin1 !$TransactionFee_bin1) $MempoolCount_bin7 $TransactionVolume_USD_bin2 $TransactionVolume_USD_bin3) !$BlockSize_bin3) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins7GTrendsBins5HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins7
0.9,0.93,0.9,0.6,0.43,0.45,and(or(and(!$HashRate_bin1 !$TransactionFee_bin1) $MempoolSize_bin7 $TransactionVolume_USD_bin2 $TransactionVolume_USD_bin3) !$BlockSize_bin3) ,/home/misgana/Desktop/BTCPrediction/MOSES/telescopic-window/month_0_to_25/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins7GTrendsBins5HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins2TransactionVolume_USDBins7
