training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.78,0.91,1.0,0.29,0.5,0.17,or(and(or(and(!$BlockSize_bin6 $TransactionVolume_USD_bin6) and(!$TransactionFee_bin5 $TransactionVolume_USD_bin2)) or(!$GoldPrice_bin2 !$TransactionVolume_USD_bin1)) and($GTrends_bin3 !$TransactionVolume_USD_bin2)) 
0.78,0.91,1.0,0.14,0.47,0.09,or(and(or(and($HashRate_bin0 $TransactionVolume_USD_bin6) and(!$TransactionFee_bin5 $TransactionVolume_USD_bin2)) or(!$GoldPrice_bin2 !$TransactionVolume_USD_bin1)) and($GTrends_bin3 !$TransactionVolume_USD_bin2)) 
0.78,0.91,1.0,0.29,0.47,0.15,or(and(or(and(!$HashRate_bin1 $TransactionVolume_USD_bin6) and(!$TransactionFee_bin5 $TransactionVolume_USD_bin2)) or(!$GoldPrice_bin2 !$TransactionVolume_USD_bin1)) and($GTrends_bin3 !$TransactionVolume_USD_bin2)) 
0.78,0.91,1.0,0.29,0.47,0.15,or(and(or(and(!$GTrends_bin3 !$HashRate_bin1 $TransactionVolume_USD_bin6) and(!$TransactionFee_bin5 $TransactionVolume_USD_bin2)) or(!$GoldPrice_bin2 !$TransactionVolume_USD_bin1)) and($GTrends_bin3 !$TransactionVolume_USD_bin2)) 
0.78,0.91,1.0,0.29,0.47,0.15,or(and(or(and(!$TransactionFee_bin5 $TransactionVolume_USD_bin2) $TransactionVolume_USD_bin6) or($MarketCap_bin1 !$GoldPrice_bin1) or(!$GoldPrice_bin2 !$TransactionVolume_USD_bin1)) and($GTrends_bin3 !$TransactionVolume_USD_bin2)) 
0.78,0.91,1.0,0.29,0.47,0.15,or(and(or(and(!$TransactionFee_bin5 $TransactionVolume_USD_bin2) $TransactionVolume_USD_bin6) or(!$MarketCap_bin2 $GoldPrice_bin0) or(!$GoldPrice_bin2 !$TransactionVolume_USD_bin1)) and($GTrends_bin3 !$TransactionVolume_USD_bin2)) 
0.78,0.91,1.0,0.29,0.5,0.17,or(and(or(and(or(!$BlockSize_bin6 $TransactionVolume_USD_bin1) $TransactionVolume_USD_bin6) and(!$TransactionFee_bin5 $TransactionVolume_USD_bin2)) or(!$GoldPrice_bin2 !$TransactionVolume_USD_bin1)) and($GTrends_bin3 !$TransactionVolume_USD_bin2)) 
0.78,0.91,1.0,0.14,0.47,0.09,or(and(or(and(or($GTrends_bin3 $HashRate_bin0) $TransactionVolume_USD_bin6) and(!$TransactionFee_bin5 $TransactionVolume_USD_bin2)) or(!$GoldPrice_bin2 !$TransactionVolume_USD_bin1)) and($GTrends_bin3 !$TransactionVolume_USD_bin2)) 
0.78,0.86,0.88,0.29,0.63,0.25,and(or(and(!$TransactionFee_bin5 $TransactionVolume_USD_bin2) $MempoolSize_bin1 $TransactionVolume_USD_bin6) !$GoldPrice_bin2) 
0.78,0.86,0.88,0.29,0.6,0.22,and(or(and(!$TransactionFee_bin5 $TransactionVolume_USD_bin2) $MempoolSize_bin1 $TransactionVolume_USD_bin6) !$TransactionVolume_USD_bin1) 
