training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.49,0.67,0.77,0.86,0.47,0.46,and(or($MarketCap_bin0 $TransactionFee_bin2) !$MarketCap_bin2) 
0.46,0.66,0.77,0.86,0.5,0.48,or(and($TransactionPerDay_bin2 !$TransactionFee_bin4) $MarketCap_bin0) 
0.48,0.65,0.74,0.86,0.5,0.48,or($MarketCap_bin0 $TransactionPerDay_bin4) 
0.46,0.64,0.73,0.86,0.5,0.48,or($MarketCap_bin0 $TransactionPerDay_bin2) 
0.47,0.65,0.75,0.86,0.5,0.48,and(or($MarketCap_bin0 $TransactionFee_bin2) !$MarketCap_bin1) 
0.47,0.65,0.75,0.86,0.5,0.48,or(and(!$MarketCap_bin1 $TransactionFee_bin2) $MarketCap_bin0) 
0.46,0.66,0.77,0.86,0.5,0.48,or(and($TransactionPerDay_bin2 !$TransactionPerDay_bin6 !$TransactionFee_bin4) $MarketCap_bin0) 
0.46,0.66,0.77,0.86,0.5,0.48,or(and(or($HashRate_bin6 !$TransactionFee_bin4) $TransactionPerDay_bin2) $MarketCap_bin0) 
0.46,0.65,0.75,0.86,0.5,0.48,or(and(!$MempoolCount_bin5 $TransactionPerDay_bin2) $MarketCap_bin0) 
0.46,0.65,0.75,0.86,0.5,0.48,or(and(!$MempoolCount_bin6 $TransactionPerDay_bin2) $MarketCap_bin0) 
