training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.64,0.81,1.0,0.53,0.5,0.5,or(and(or($TransactionPerDay_bin4 $TransactionVolume_USD_bin2) !$TransactionVolume_USD_bin4) $TransactionVolume_USD_bin1) 
0.64,0.81,1.0,0.53,0.5,0.5,or(and(or($TransactionPerDay_bin4 $TransactionVolume_USD_bin2) !$TransactionVolume_USD_bin0 !$TransactionVolume_USD_bin4) $TransactionVolume_USD_bin1) 
0.64,0.81,1.0,0.53,0.5,0.5,or(and(or($TransactionPerDay_bin4 $TransactionVolume_USD_bin2) or($TransactionPerDay_bin5 !$TransactionVolume_USD_bin4)) $TransactionVolume_USD_bin1) 
0.5,0.74,1.0,0.53,0.5,0.5,or($TransactionVolume_USD_bin1 $TransactionVolume_USD_bin2) 
0.5,0.74,1.0,0.4,0.47,0.46,or(and(or($TransactionPerDay_bin4 $TransactionVolume_USD_bin2) !$TransactionFee_bin4) $TransactionVolume_USD_bin1) 
0.64,0.74,0.82,0.53,0.5,0.5,or($TransactionPerDay_bin4 $TransactionVolume_USD_bin1 $TransactionVolume_USD_bin2) 
0.5,0.74,1.0,0.4,0.47,0.46,or(and(or($TransactionPerDay_bin4 $TransactionVolume_USD_bin2) or($TransactionFee_bin1 !$TransactionFee_bin4)) $TransactionVolume_USD_bin1) 
0.64,0.74,0.82,0.53,0.5,0.5,or(and($TransactionPerDay_bin4 !$TransactionFee_bin3) $TransactionVolume_USD_bin1 $TransactionVolume_USD_bin2) 
0.64,0.74,0.82,0.53,0.5,0.5,or(and($TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin3) $TransactionPerDay_bin4 $TransactionVolume_USD_bin1) 
0.64,0.74,0.82,0.53,0.5,0.5,or(and($TransactionVolume_USD_bin2 !$TransactionVolume_USD_bin4) $TransactionPerDay_bin4 $TransactionVolume_USD_bin1) 
