training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.64,0.82,1.0,0.67,0.53,0.6,and(or(and(!$TransactionFee_bin1 !$TransactionFee_bin3 !$TransactionVolume_USD_bin0) $TransactionPerDay_bin2 $TransactionFee_bin2) !$TransactionPerDay_bin3) 
0.64,0.82,1.0,0.67,0.53,0.6,and(or(and(or($TransactionPerDay_bin2 !$TransactionVolume_USD_bin0) !$TransactionFee_bin1 !$TransactionFee_bin3) $TransactionFee_bin2) !$TransactionPerDay_bin3) 
0.64,0.82,1.0,0.67,0.53,0.6,or(and(or(and(!$TransactionFee_bin1 !$TransactionFee_bin3 !$TransactionVolume_USD_bin0) $TransactionFee_bin2) !$TransactionPerDay_bin3) $TransactionPerDay_bin2) 
0.64,0.82,1.0,0.67,0.53,0.6,and(or(and(!$TransactionPerDay_bin1 $TransactionPerDay_bin2) and(!$TransactionFee_bin1 !$TransactionFee_bin3 !$TransactionVolume_USD_bin0) $TransactionFee_bin2) !$TransactionPerDay_bin3) 
0.64,0.82,1.0,0.67,0.53,0.6,and(or(and(or(and(!$TransactionPerDay_bin1 $TransactionPerDay_bin2) !$TransactionVolume_USD_bin0) !$TransactionFee_bin1 !$TransactionFee_bin3) $TransactionFee_bin2) !$TransactionPerDay_bin3) 
0.57,0.79,1.0,0.67,0.53,0.6,and(or($TransactionFee_bin2 !$TransactionVolume_USD_bin0) !$TransactionPerDay_bin3 !$TransactionFee_bin1 !$TransactionFee_bin3) 
0.57,0.79,1.0,0.67,0.53,0.6,and(or(and(!$TransactionFee_bin1 !$TransactionFee_bin3 !$TransactionVolume_USD_bin0) $TransactionFee_bin2) !$TransactionPerDay_bin3) 
0.57,0.79,1.0,0.67,0.53,0.6,and(or($TransactionPerDay_bin4 $TransactionFee_bin2 !$TransactionVolume_USD_bin0) !$TransactionPerDay_bin3 !$TransactionFee_bin1 !$TransactionFee_bin3) 
0.57,0.79,1.0,0.72,0.57,0.62,and(or($TransactionPerDay_bin9 $TransactionFee_bin2 !$TransactionVolume_USD_bin0) !$TransactionPerDay_bin3 !$TransactionFee_bin1 !$TransactionFee_bin3) 
0.57,0.79,1.0,0.67,0.53,0.6,and(or($TransactionFee_bin2 $TransactionFee_bin5 !$TransactionVolume_USD_bin0) !$TransactionPerDay_bin3 !$TransactionFee_bin1 !$TransactionFee_bin3) 
