training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program,experiment_dir
0.51,0.69,0.78,0.38,0.57,0.5,and(!$MarketCap_bin2 !$HashRate_bin7 !$TransactionPerDay_bin7 !$TransactionPerDay_bin9 !$TransactionFee_bin6 !$TransactionVolume_USD_bin6) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_24_to_31/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.55,0.72,0.8,0.08,0.53,0.33,and(!$MarketCap_bin2 !$HashRate_bin7 !$MinningDifficulty_bin3 !$TransactionPerDay_bin9 !$TransactionFee_bin6 !$TransactionVolume_USD_bin6) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_24_to_31/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.51,0.7,0.8,0.38,0.5,0.42,and(!$MarketCap_bin2 !$HashRate_bin7 !$TransactionPerDay_bin9 !$TransactionFee_bin1 !$TransactionFee_bin6 !$TransactionVolume_USD_bin6) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_24_to_31/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.51,0.71,0.81,0.38,0.47,0.38,and(!$MarketCap_bin2 !$HashRate_bin6 !$HashRate_bin7 !$TransactionPerDay_bin9 !$TransactionFee_bin6 !$TransactionVolume_USD_bin6) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_24_to_31/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.53,0.71,0.8,0.38,0.47,0.38,and(!$MarketCap_bin2 !$BlockSize_bin4 !$HashRate_bin7 !$TransactionPerDay_bin9 !$TransactionFee_bin6 !$TransactionVolume_USD_bin6) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_24_to_31/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.58,0.72,0.78,0.38,0.47,0.38,and(!$MarketCap_bin2 !$HashRate_bin7 !$TransactionPerDay_bin9 !$TransactionFee_bin6 !$TransactionVolume_USD_bin6) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_24_to_31/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.54,0.72,0.81,0.38,0.47,0.38,and(or(!$BlockSize_bin4 $TransactionFee_bin1) !$MarketCap_bin2 !$HashRate_bin7 !$TransactionPerDay_bin9 !$TransactionFee_bin6 !$TransactionVolume_USD_bin6) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_24_to_31/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.52,0.7,0.79,0.38,0.47,0.38,and(!$MarketCap_bin2 !$HashRate_bin7 !$TransactionPerDay_bin0 !$TransactionPerDay_bin9 !$TransactionFee_bin6 !$TransactionVolume_USD_bin6) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_24_to_31/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.53,0.71,0.8,0.38,0.47,0.38,and(or(!$BlockSize_bin4 $MinningDifficulty_bin3) !$MarketCap_bin2 !$HashRate_bin7 !$TransactionPerDay_bin9 !$TransactionFee_bin6 !$TransactionVolume_USD_bin6) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_24_to_31/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
0.56,0.72,0.8,0.38,0.47,0.38,and(or(!$BlockSize_bin4 !$HashRate_bin6) !$MarketCap_bin2 !$HashRate_bin7 !$TransactionPerDay_bin9 !$TransactionFee_bin6 !$TransactionVolume_USD_bin6) ,/home/misgana/Desktop/BTCPrediction/MOSES/sliding-window-data/month_24_to_31/LA_2/MarketCapBins3BlockSizeBins10GoldPriceBins2GTrendsBins7HashRateBins10MempoolCountBins10MempoolSizeBins10MinningDifficultyBins10TransactionPerDayBins10TransactionFeeBins7TransactionVolume_USDBins7
