training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.52,0.7,0.75,0.5,0.57,0.62,and(or(and(or($GTrends_bin2 $MempoolCount_bin6 $MinningDifficulty_bin1) !$BlockSize_bin5 $TransactionFee_bin1) $GTrends_bin4 $MempoolCount_bin8) !$GoldPrice_bin5) 
0.52,0.7,0.75,0.5,0.57,0.62,and(or(and(or($GTrends_bin2 $MempoolSize_bin6 $MinningDifficulty_bin1) !$BlockSize_bin5 $TransactionFee_bin1) $GTrends_bin4 $MempoolCount_bin8) !$GoldPrice_bin5) 
0.48,0.68,0.74,0.5,0.57,0.62,and(or(and(or($GTrends_bin2 $MinningDifficulty_bin1) !$BlockSize_bin5 $TransactionFee_bin1) $GTrends_bin4 $MempoolCount_bin8) !$GoldPrice_bin5) 
0.48,0.67,0.71,0.5,0.57,0.62,and(or(and(or($GTrends_bin2 $MinningDifficulty_bin1) $TransactionFee_bin1) $GTrends_bin4 $MempoolCount_bin8) !$GoldPrice_bin5) 
0.52,0.69,0.73,0.5,0.57,0.62,and(or(and(or($GTrends_bin2 $MempoolCount_bin6 $MinningDifficulty_bin1) $TransactionFee_bin1) $GTrends_bin4 $MempoolCount_bin8) !$GoldPrice_bin5) 
0.52,0.69,0.73,0.5,0.57,0.62,and(or(and(or($GTrends_bin2 $MempoolSize_bin6 $MinningDifficulty_bin1) $TransactionFee_bin1) $GTrends_bin4 $MempoolCount_bin8) !$GoldPrice_bin5) 
0.52,0.7,0.75,0.5,0.57,0.62,and(or(and(or($GTrends_bin2 $MempoolCount_bin6 $MempoolSize_bin6 $MinningDifficulty_bin1) !$BlockSize_bin5 $TransactionFee_bin1) $GTrends_bin4 $MempoolCount_bin8) !$GoldPrice_bin5) 
0.48,0.68,0.74,0.5,0.57,0.62,and(or(and(or($GTrends_bin2 $MinningDifficulty_bin1) !$BlockSize_bin5 !$MinningDifficulty_bin5 $TransactionFee_bin1) $GTrends_bin4 $MempoolCount_bin8) !$GoldPrice_bin5) 
0.51,0.69,0.75,0.5,0.57,0.62,and(or(and(or($GTrends_bin2 $MempoolCount_bin6 $MinningDifficulty_bin1) !$BlockSize_bin5 !$MinningDifficulty_bin5 $TransactionFee_bin1) $GTrends_bin4 $MempoolCount_bin8) !$GoldPrice_bin5) 
0.51,0.69,0.75,0.5,0.57,0.62,and(or(and(or($GTrends_bin2 $MempoolSize_bin6 $MinningDifficulty_bin1) !$BlockSize_bin5 !$MinningDifficulty_bin5 $TransactionFee_bin1) $GTrends_bin4 $MempoolCount_bin8) !$GoldPrice_bin5) 
