training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.48,0.68,0.81,0.94,0.57,0.56,and(or(and(or(!$GoldPrice_bin3 $MempoolSize_bin7) $TransactionVolume_USD_bin0) and(!$MarketCap_bin2 $MinningDifficulty_bin0) $TransactionPerDay_bin7) !$GoldPrice_bin2) 
0.48,0.68,0.81,0.94,0.57,0.56,and(or(and(or(!$GoldPrice_bin3 $TransactionPerDay_bin7) $TransactionVolume_USD_bin0) and(!$MarketCap_bin2 $MinningDifficulty_bin0) $TransactionPerDay_bin7) !$GoldPrice_bin2) 
0.53,0.69,0.8,0.88,0.53,0.54,and(or(and(or(!$MarketCap_bin2 $TransactionPerDay_bin7) $TransactionFee_bin1) and(or(!$GoldPrice_bin3 $MempoolSize_bin7) $TransactionVolume_USD_bin0)) !$GoldPrice_bin2) 
0.48,0.67,0.79,1.0,0.53,0.53,and(or(and(!$MinningDifficulty_bin2 $TransactionFee_bin0) $TransactionPerDay_bin7 $TransactionVolume_USD_bin0) or(!$GoldPrice_bin3 $MempoolCount_bin7) !$GoldPrice_bin2) 
0.5,0.69,0.83,0.88,0.53,0.54,and(or(and(or(and(!$MarketCap_bin2 $MinningDifficulty_bin0) $MinningDifficulty_bin5 $TransactionPerDay_bin7) $TransactionFee_bin1) and(or(!$GoldPrice_bin3 $TransactionPerDay_bin7) $TransactionVolume_USD_bin0)) !$GoldPrice_bin2) 
0.45,0.65,0.77,0.94,0.57,0.56,and(or(and(!$GoldPrice_bin2 !$MinningDifficulty_bin5) $TransactionFee_bin1) or($TransactionPerDay_bin7 $TransactionVolume_USD_bin0) !$MinningDifficulty_bin4) 
0.48,0.68,0.81,0.94,0.57,0.56,and(or(and(or(!$GoldPrice_bin3 $TransactionPerDay_bin7) $TransactionVolume_USD_bin0) and(!$MarketCap_bin2 $MinningDifficulty_bin0 $TransactionFee_bin1) $TransactionPerDay_bin7) !$GoldPrice_bin2) 
0.45,0.66,0.78,1.0,0.53,0.53,and(or(and(!$MinningDifficulty_bin2 $TransactionFee_bin0) $TransactionPerDay_bin7 $TransactionVolume_USD_bin0) !$GoldPrice_bin2 !$GoldPrice_bin3) 
0.48,0.66,0.76,0.94,0.57,0.56,and(or(and(!$MinningDifficulty_bin5 !$TransactionPerDay_bin5) $TransactionFee_bin1) or($TransactionPerDay_bin7 $TransactionVolume_USD_bin0) !$MinningDifficulty_bin4) 
0.53,0.69,0.78,0.88,0.53,0.54,and(or(and(or(!$MarketCap_bin2 $TransactionPerDay_bin7) $TransactionFee_bin1) and(or(!$GoldPrice_bin3 $TransactionPerDay_bin7) $TransactionVolume_USD_bin0)) !$GoldPrice_bin2) 
