training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.78,0.91,1.0,0.29,0.63,0.25,and(or(and(or($MempoolCount_bin1 $MempoolSize_bin1 $TransactionVolume_USD_bin2 $TransactionVolume_USD_bin6) !$TransactionFee_bin5) $MempoolSize_bin1 $TransactionVolume_USD_bin6) or(!$BlockSize_bin6 !$GTrends_bin6)) 
0.78,0.86,0.88,0.29,0.6,0.22,or(and(!$TransactionFee_bin5 $TransactionVolume_USD_bin2) $MempoolSize_bin1 $TransactionVolume_USD_bin6) 
0.78,0.86,0.88,0.29,0.7,0.33,or(and(or($TransactionVolume_USD_bin2 $TransactionVolume_USD_bin6) !$TransactionFee_bin5) $MempoolSize_bin1) 
0.78,0.86,0.88,0.29,0.6,0.22,or(and(!$GTrends_bin4 !$TransactionFee_bin5 $TransactionVolume_USD_bin2) $MempoolSize_bin1 $TransactionVolume_USD_bin6) 
0.78,0.86,0.88,0.29,0.6,0.22,or(and(or($MempoolCount_bin1 $TransactionVolume_USD_bin2 $TransactionVolume_USD_bin6) !$TransactionFee_bin5) $TransactionVolume_USD_bin6) 
0.78,0.86,0.88,0.29,0.6,0.22,or(and(or($MempoolSize_bin1 $TransactionVolume_USD_bin2 $TransactionVolume_USD_bin6) !$TransactionFee_bin5) $TransactionVolume_USD_bin6) 
0.78,0.86,0.88,0.29,0.6,0.22,or(and(or($TransactionVolume_USD_bin2 $TransactionVolume_USD_bin6) !$TransactionFee_bin5) $MempoolCount_bin1 $TransactionVolume_USD_bin6) 
0.78,0.86,0.88,0.29,0.6,0.22,or(and(or($TransactionVolume_USD_bin2 $TransactionVolume_USD_bin6) !$TransactionFee_bin5) $MempoolSize_bin1 $TransactionVolume_USD_bin6) 
0.67,0.82,0.86,0.29,0.6,0.22,or(and(!$GTrends_bin6 !$TransactionFee_bin5 $TransactionVolume_USD_bin2) $MempoolSize_bin1 $TransactionVolume_USD_bin6) 
0.78,0.86,0.88,0.29,0.6,0.22,or(and(or($MempoolCount_bin1 $MempoolSize_bin1 $TransactionVolume_USD_bin2) !$TransactionFee_bin5) $MempoolSize_bin1 $TransactionVolume_USD_bin6) 
