training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.53,0.71,1.0,0.75,0.43,0.39,and(or($GoldPrice_bin4 $TransactionPerDay_bin8 $TransactionFee_bin3 $TransactionVolume_USD_bin0) !$BlockSize_bin5 !$HashRate_bin2) 
0.53,0.71,1.0,0.67,0.47,0.4,and(or($GoldPrice_bin4 $TransactionPerDay_bin8 $TransactionFee_bin3 $TransactionVolume_USD_bin0) !$HashRate_bin2 !$TransactionPerDay_bin0) 
0.47,0.68,1.0,0.67,0.43,0.38,and(or($GoldPrice_bin4 $TransactionPerDay_bin8 $TransactionVolume_USD_bin0) !$TransactionPerDay_bin0) 
0.59,0.75,1.0,0.75,0.43,0.39,and(or(!$BlockSize_bin5 !$TransactionPerDay_bin0) or($GoldPrice_bin4 $TransactionPerDay_bin8 $TransactionFee_bin3 $TransactionVolume_USD_bin0) !$HashRate_bin2) 
0.53,0.71,1.0,0.83,0.5,0.43,and(or(!$BlockSize_bin5 !$TransactionPerDay_bin0) or($GoldPrice_bin4 $TransactionPerDay_bin8 $TransactionFee_bin3 $TransactionVolume_USD_bin0) !$TransactionPerDay_bin4) 
0.53,0.71,1.0,0.67,0.4,0.36,and(or($GoldPrice_bin4 $TransactionPerDay_bin8 $TransactionFee_bin3 $TransactionVolume_USD_bin0) or(!$HashRate_bin2 !$TransactionPerDay_bin4) !$TransactionPerDay_bin0) 
0.47,0.68,1.0,0.67,0.5,0.42,and(or($GoldPrice_bin4 $TransactionPerDay_bin8 $TransactionVolume_USD_bin0) !$HashRate_bin2 !$TransactionPerDay_bin0) 
0.47,0.68,1.0,0.67,0.43,0.38,and(or($GoldPrice_bin4 $TransactionPerDay_bin8 $TransactionVolume_USD_bin0) !$TransactionPerDay_bin0 !$TransactionPerDay_bin9) 
0.47,0.68,1.0,0.83,0.43,0.4,and(or(!$BlockSize_bin5 !$TransactionPerDay_bin0) or($GoldPrice_bin4 $TransactionPerDay_bin8 $TransactionVolume_USD_bin0)) 
0.47,0.68,1.0,0.67,0.4,0.36,and(or($GoldPrice_bin4 $TransactionPerDay_bin8 $TransactionVolume_USD_bin0) or($MempoolSize_bin4 !$TransactionPerDay_bin0)) 
