training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.46,0.64,0.96,0.0,0.23,-1.0,and(or($MarketCap_bin0 $MinningDifficulty_bin3) !$BlockSize_bin9 !$TransactionPerDay_bin3) 
0.46,0.64,0.96,0.0,0.23,-1.0,and(or(and($MarketCap_bin0 !$TransactionPerDay_bin3) $MinningDifficulty_bin3) !$BlockSize_bin9) 
0.44,0.62,0.96,0.0,0.23,-1.0,and(or(and($MarketCap_bin0 !$TransactionFee_bin2) $MinningDifficulty_bin3) !$BlockSize_bin9) 
0.5,0.65,0.93,0.0,0.23,-1.0,and(or($MarketCap_bin0 $MinningDifficulty_bin3) !$BlockSize_bin9) 
0.5,0.65,0.95,0.0,0.23,-1.0,and(or(and(!$MempoolCount_bin7 $MinningDifficulty_bin3) $MarketCap_bin0) !$BlockSize_bin9) 
0.49,0.65,0.95,0.0,0.23,-1.0,and(or(and($MarketCap_bin0 !$BlockSize_bin9) $MinningDifficulty_bin3) !$TransactionPerDay_bin3) 
0.48,0.64,0.95,0.0,0.23,-1.0,and(or($MarketCap_bin0 $MinningDifficulty_bin3) !$BlockSize_bin9 !$MempoolSize_bin7) 
0.48,0.64,0.95,0.0,0.23,-1.0,and(or(and($MarketCap_bin0 !$BlockSize_bin9) $MinningDifficulty_bin3) !$MarketCap_bin2) 
0.5,0.66,0.97,0.0,0.23,-1.0,and(or($MarketCap_bin0 $MinningDifficulty_bin3) or($GTrends_bin0 !$TransactionPerDay_bin3) !$BlockSize_bin9) 
0.5,0.66,0.97,0.0,0.23,-1.0,and(or($MarketCap_bin0 $MinningDifficulty_bin3) or(!$GTrends_bin1 !$TransactionPerDay_bin3) !$BlockSize_bin9) 
