training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
1.0,0.92,0.75,0.33,0.67,0.67,or(and(or(and($BlockSize_bin7 $GoldPrice_bin1 $TransactionVolume_USD_bin2) $TransactionVolume_USD_bin1 $TransactionVolume_USD_bin5) !$HashRate_bin6 !$TransactionFee_bin2 !$TransactionVolume_USD_bin0) and($HashRate_bin9 !$TransactionVolume_USD_bin2)) 
1.0,0.92,0.75,0.33,0.63,0.57,or(and(or(and($BlockSize_bin7 $GoldPrice_bin1 $TransactionVolume_USD_bin2) and(!$BlockSize_bin8 !$TransactionFee_bin2 $TransactionVolume_USD_bin1) $TransactionVolume_USD_bin5) !$TransactionVolume_USD_bin0) and($HashRate_bin9 !$TransactionVolume_USD_bin2)) 
1.0,0.92,0.75,0.33,0.63,0.57,or(and(or(and($BlockSize_bin7 $GoldPrice_bin1 $TransactionVolume_USD_bin2) and(!$BlockSize_bin8 $TransactionVolume_USD_bin1) $TransactionVolume_USD_bin5) !$HashRate_bin6 !$TransactionVolume_USD_bin0) and($HashRate_bin9 !$TransactionVolume_USD_bin2)) 
1.0,0.92,0.75,0.33,0.67,0.67,or(and(or(and($BlockSize_bin7 $GoldPrice_bin1 $TransactionVolume_USD_bin2) and(!$BlockSize_bin8 $TransactionVolume_USD_bin1) $TransactionVolume_USD_bin5) !$TransactionFee_bin2 !$TransactionVolume_USD_bin0) and($HashRate_bin9 !$TransactionVolume_USD_bin2)) 
1.0,0.92,0.75,0.33,0.63,0.57,or(and(or(and($BlockSize_bin7 $GoldPrice_bin1 $TransactionVolume_USD_bin2) and(!$TransactionFee_bin2 $TransactionVolume_USD_bin1) $TransactionVolume_USD_bin5) !$BlockSize_bin8 !$TransactionVolume_USD_bin0) and($HashRate_bin9 !$TransactionVolume_USD_bin2)) 
1.0,0.92,0.75,0.33,0.63,0.57,or(and(or(and($BlockSize_bin7 $GoldPrice_bin1 $TransactionVolume_USD_bin2) and(!$TransactionFee_bin2 $TransactionVolume_USD_bin1) $TransactionVolume_USD_bin5) !$HashRate_bin6 !$TransactionVolume_USD_bin0) and($HashRate_bin9 !$TransactionVolume_USD_bin2)) 
1.0,0.88,0.67,0.17,0.63,0.67,and(or(!$GoldPrice_bin0 $MempoolCount_bin5) or($GoldPrice_bin1 $HashRate_bin9 $TransactionVolume_USD_bin1) !$TransactionFee_bin6) 
1.0,0.88,0.67,0.25,0.47,0.3,and(or(!$GoldPrice_bin0 $MempoolCount_bin5) or($GoldPrice_bin1 $GoldPrice_bin4 $HashRate_bin9 $TransactionVolume_USD_bin1) !$TransactionFee_bin6) 
1.0,0.88,0.67,0.33,0.67,0.67,and(or(!$GoldPrice_bin0 $MempoolCount_bin5) or($GoldPrice_bin1 $HashRate_bin9 $TransactionVolume_USD_bin1 $TransactionVolume_USD_bin5) !$TransactionFee_bin6) 
1.0,0.88,0.67,0.42,0.5,0.38,and(or(!$GoldPrice_bin0 $MempoolCount_bin5) or($GoldPrice_bin1 $GoldPrice_bin4 $HashRate_bin9 $TransactionVolume_USD_bin1 $TransactionVolume_USD_bin5) !$TransactionFee_bin6) 
