training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.73,0.88,1.0,0.13,0.47,0.5,and(or(and($BlockSize_bin3 $TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin4) $HashRate_bin4 $TransactionVolume_USD_bin6) !$MempoolSize_bin5 !$TransactionPerDay_bin7) 
0.73,0.88,1.0,0.19,0.47,0.5,and(or(and($BlockSize_bin3 $TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin4) $TransactionPerDay_bin6 $TransactionVolume_USD_bin6) !$MempoolSize_bin5 !$TransactionPerDay_bin7) 
0.73,0.84,0.89,0.19,0.5,0.6,and(or(and($BlockSize_bin3 $TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin4) $HashRate_bin4 $TransactionVolume_USD_bin6) !$MempoolSize_bin5) 
0.73,0.84,0.89,0.13,0.47,0.5,and(or(and($BlockSize_bin3 $TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin4) $HashRate_bin4 $TransactionVolume_USD_bin6) !$TransactionPerDay_bin7) 
0.73,0.84,0.89,0.19,0.47,0.5,and(or(and($BlockSize_bin3 $TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin4) $TransactionPerDay_bin6 $TransactionVolume_USD_bin6) !$MempoolCount_bin5) 
0.73,0.84,0.89,0.19,0.47,0.5,and(or(and($BlockSize_bin3 $TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin4) $TransactionPerDay_bin6 $TransactionVolume_USD_bin6) !$MempoolSize_bin5) 
0.73,0.84,0.89,0.19,0.47,0.5,and(or(and($BlockSize_bin3 $TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin4) $TransactionPerDay_bin6 $TransactionVolume_USD_bin6) !$TransactionPerDay_bin7) 
0.73,0.84,0.89,0.19,0.47,0.5,and(or(and($MinningDifficulty_bin3 $TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin4) $TransactionPerDay_bin6 $TransactionVolume_USD_bin6) !$MempoolCount_bin5) 
0.73,0.84,0.89,0.19,0.47,0.5,and(or(and($MinningDifficulty_bin3 $TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin4) $TransactionPerDay_bin6 $TransactionVolume_USD_bin6) !$MempoolSize_bin5) 
0.73,0.84,0.89,0.19,0.47,0.5,and(or(and($MinningDifficulty_bin3 $TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin4) $TransactionPerDay_bin6 $TransactionVolume_USD_bin6) !$TransactionPerDay_bin7) 
