training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.42,0.55,0.93,0.0,0.6,-1.0,and(or(and(!$HashRate_bin1 $TransactionVolume_USD_bin1) $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin2) !$GoldPrice_bin4) 
0.4,0.54,0.93,0.0,0.6,-1.0,and(or($TransactionVolume_USD_bin0 $TransactionVolume_USD_bin1 $TransactionVolume_USD_bin2) !$GoldPrice_bin4 !$MempoolCount_bin4) 
0.4,0.54,0.93,0.0,0.6,-1.0,and(or($TransactionVolume_USD_bin0 $TransactionVolume_USD_bin1 $TransactionVolume_USD_bin2) !$GoldPrice_bin4 !$MempoolSize_bin4) 
0.37,0.51,0.88,0.0,0.6,-1.0,and(or($TransactionVolume_USD_bin0 $TransactionVolume_USD_bin2) !$MempoolCount_bin2) 
0.37,0.51,0.88,0.0,0.6,-1.0,and(or($TransactionVolume_USD_bin0 $TransactionVolume_USD_bin2) !$MempoolSize_bin2) 
0.39,0.53,0.92,0.0,0.6,-1.0,and(or($TransactionVolume_USD_bin0 $TransactionVolume_USD_bin1 $TransactionVolume_USD_bin2) !$BlockSize_bin4 !$GoldPrice_bin4) 
0.39,0.53,0.92,0.0,0.6,-1.0,and(or($TransactionVolume_USD_bin0 $TransactionVolume_USD_bin1 $TransactionVolume_USD_bin2) !$BlockSize_bin5 !$GoldPrice_bin4) 
0.39,0.53,0.92,0.0,0.6,-1.0,and(or($TransactionVolume_USD_bin0 $TransactionVolume_USD_bin1 $TransactionVolume_USD_bin2) !$GoldPrice_bin4 !$HashRate_bin1) 
0.44,0.56,0.9,0.0,0.6,-1.0,and(or($TransactionVolume_USD_bin0 $TransactionVolume_USD_bin1 $TransactionVolume_USD_bin2) !$GoldPrice_bin4) 
0.43,0.56,0.92,0.0,0.6,-1.0,and(or(and(!$BlockSize_bin5 $TransactionVolume_USD_bin0) $TransactionVolume_USD_bin1 $TransactionVolume_USD_bin2) !$GoldPrice_bin4) 
