training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.53,0.7,1.0,0.13,0.4,0.33,or($TransactionVolume_USD_bin3 $TransactionVolume_USD_bin5) 
0.53,0.65,0.89,0.5,0.5,0.53,and(!$TransactionPerDay_bin2 $TransactionFee_bin0) 
0.53,0.65,0.89,0.5,0.5,0.53,and($TransactionFee_bin0 !$TransactionVolume_USD_bin4) 
0.73,0.74,0.85,0.56,0.47,0.5,or(!$TransactionFee_bin1 $TransactionVolume_USD_bin3) 
0.53,0.61,0.8,0.56,0.47,0.5,$TransactionFee_bin0 
0.53,0.61,0.8,0.56,0.47,0.5,!$TransactionFee_bin1 
0.6,0.65,0.82,0.69,0.5,0.52,or($TransactionFee_bin0 $TransactionVolume_USD_bin4) 
0.6,0.65,0.82,0.06,0.4,0.25,or($TransactionVolume_USD_bin3 $TransactionVolume_USD_bin6) 
0.87,0.7,0.72,0.69,0.43,0.48,and(!$TransactionPerDay_bin5 !$TransactionVolume_USD_bin0) 
0.33,0.57,1.0,0.06,0.47,0.5,$TransactionVolume_USD_bin3 
