training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.41,0.56,0.83,0.29,0.6,0.67,and(or(and(or($BlockSize_bin9 $TransactionVolume_USD_bin1) $MarketCap_bin1) $TransactionFee_bin0) !$BlockSize_bin0) 
0.41,0.56,0.83,0.36,0.63,0.71,or(and(or($BlockSize_bin9 $TransactionVolume_USD_bin1) $MarketCap_bin1) and(!$BlockSize_bin0 $TransactionFee_bin0)) 
0.36,0.51,0.76,0.29,0.57,0.57,or($MempoolSize_bin7 $TransactionFee_bin0) 
0.39,0.54,0.8,0.07,0.53,0.5,and(or($TransactionFee_bin0 $TransactionVolume_USD_bin1) !$MarketCap_bin2 !$BlockSize_bin0) 
0.39,0.54,0.8,0.29,0.6,0.67,and(or(and(!$MarketCap_bin2 $TransactionVolume_USD_bin1) $TransactionFee_bin0) !$BlockSize_bin0) 
0.38,0.54,0.83,0.07,0.57,1.0,and(or($TransactionFee_bin0 $TransactionVolume_USD_bin1) !$MarketCap_bin2 !$BlockSize_bin0 !$TransactionFee_bin2) 
0.38,0.54,0.83,0.07,0.57,1.0,and(or(and(!$TransactionFee_bin2 $TransactionVolume_USD_bin1) $TransactionFee_bin0) !$MarketCap_bin2 !$BlockSize_bin0) 
0.38,0.54,0.81,0.64,0.63,0.6,and(or(and(or($MarketCap_bin1 $TransactionFee_bin1) $TransactionVolume_USD_bin1) $TransactionFee_bin0) !$BlockSize_bin0) 
0.43,0.57,0.83,0.64,0.63,0.6,and(or(and(or($MarketCap_bin1 $TransactionFee_bin1) or($BlockSize_bin9 $TransactionVolume_USD_bin1)) $TransactionFee_bin0) !$BlockSize_bin0) 
0.42,0.57,0.83,0.29,0.6,0.67,and(or(and(or($MarketCap_bin1 $MinningDifficulty_bin5) or($BlockSize_bin9 $TransactionVolume_USD_bin1)) $TransactionFee_bin0) !$BlockSize_bin0) 
