training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.64,0.82,1.0,0.43,0.4,0.38,and(or(and(or($TransactionPerDay_bin2 $TransactionPerDay_bin5) !$TransactionVolume_USD_bin0) and(!$TransactionPerDay_bin2 !$TransactionPerDay_bin8 $TransactionVolume_USD_bin0)) !$MempoolCount_bin6) 
0.57,0.79,1.0,0.43,0.43,0.4,and(or(and(!$TransactionPerDay_bin2 !$TransactionPerDay_bin8 $TransactionVolume_USD_bin0) $TransactionPerDay_bin5) !$HashRate_bin2) 
0.57,0.79,1.0,0.43,0.4,0.38,and(or(and(!$TransactionPerDay_bin2 !$TransactionPerDay_bin8 $TransactionVolume_USD_bin0) $TransactionPerDay_bin5) !$MempoolCount_bin6) 
0.57,0.79,1.0,0.43,0.4,0.38,and(or(and(!$TransactionPerDay_bin2 !$TransactionPerDay_bin8 $TransactionVolume_USD_bin0) $TransactionPerDay_bin5) !$MempoolSize_bin6) 
0.57,0.79,1.0,0.43,0.43,0.4,and(or(and(!$TransactionPerDay_bin8 $TransactionVolume_USD_bin0) $TransactionPerDay_bin5) !$HashRate_bin2 !$TransactionPerDay_bin2) 
0.57,0.79,1.0,0.43,0.4,0.38,and(or(and(!$TransactionPerDay_bin8 $TransactionVolume_USD_bin0) $TransactionPerDay_bin5) !$MempoolCount_bin6 !$TransactionPerDay_bin2) 
0.57,0.79,1.0,0.43,0.4,0.38,and(or(and(!$TransactionPerDay_bin8 $TransactionVolume_USD_bin0) $TransactionPerDay_bin5) !$MempoolSize_bin6 !$TransactionPerDay_bin2) 
0.57,0.79,1.0,0.5,0.43,0.41,and(or(and(!$TransactionPerDay_bin2 !$TransactionPerDay_bin8 $TransactionVolume_USD_bin0) $TransactionPerDay_bin4 $TransactionPerDay_bin5) !$MempoolCount_bin6) 
0.57,0.79,1.0,0.43,0.43,0.4,and(or(and(!$TransactionPerDay_bin2 !$TransactionPerDay_bin8 $TransactionVolume_USD_bin0) $TransactionPerDay_bin5) !$HashRate_bin2 !$MempoolCount_bin6) 
0.57,0.79,1.0,0.43,0.43,0.4,and(or(and(!$TransactionPerDay_bin2 !$TransactionPerDay_bin8 $TransactionVolume_USD_bin0) $TransactionPerDay_bin5) !$HashRate_bin2 !$MempoolSize_bin6) 
