training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.45,0.62,0.93,0.0,0.47,-1.0,and(or(!$MarketCap_bin2 $MinningDifficulty_bin8) !$BlockSize_bin1 !$GTrends_bin6 !$MinningDifficulty_bin0 !$MinningDifficulty_bin5 !$TransactionPerDay_bin5 !$TransactionVolume_USD_bin2) 
0.45,0.62,0.93,0.0,0.47,-1.0,and(or(and(!$MarketCap_bin2 !$BlockSize_bin1) $MinningDifficulty_bin8) !$GTrends_bin6 !$MinningDifficulty_bin0 !$MinningDifficulty_bin5 !$TransactionPerDay_bin5 !$TransactionVolume_USD_bin2) 
0.44,0.62,0.93,0.0,0.47,-1.0,and(or(and(!$MarketCap_bin2 !$TransactionPerDay_bin1) $MinningDifficulty_bin8) !$GTrends_bin6 !$MinningDifficulty_bin0 !$MinningDifficulty_bin5 !$TransactionPerDay_bin5 !$TransactionVolume_USD_bin2) 
0.43,0.61,0.93,0.06,0.5,1.0,and(or(!$MarketCap_bin2 $BlockSize_bin9) !$BlockSize_bin1 !$GTrends_bin6 !$MinningDifficulty_bin0 !$MinningDifficulty_bin5 !$TransactionPerDay_bin5 !$TransactionVolume_USD_bin2) 
0.43,0.61,0.93,0.06,0.5,1.0,and(or(and(!$MarketCap_bin2 !$BlockSize_bin1) $BlockSize_bin9) !$GTrends_bin6 !$MinningDifficulty_bin0 !$MinningDifficulty_bin5 !$TransactionPerDay_bin5 !$TransactionVolume_USD_bin2) 
0.41,0.58,0.89,0.0,0.47,-1.0,and(!$MarketCap_bin2 !$GTrends_bin6 !$MinningDifficulty_bin0 !$MinningDifficulty_bin5 !$TransactionPerDay_bin5 !$TransactionVolume_USD_bin2) 
0.45,0.63,0.96,0.19,0.43,0.43,and(or(and(!$MarketCap_bin2 !$TransactionVolume_USD_bin1) $BlockSize_bin9 $GTrends_bin4 $MinningDifficulty_bin8) !$GTrends_bin6 !$MinningDifficulty_bin0 !$MinningDifficulty_bin5 !$TransactionPerDay_bin5 !$TransactionVolume_USD_bin2) 
0.43,0.6,0.92,0.13,0.43,0.4,and(or(!$MarketCap_bin2 $GTrends_bin4) !$BlockSize_bin1 !$GTrends_bin6 !$MinningDifficulty_bin0 !$MinningDifficulty_bin5 !$TransactionPerDay_bin5 !$TransactionVolume_USD_bin2) 
0.43,0.6,0.92,0.13,0.4,0.33,and(or(and(!$MarketCap_bin2 !$BlockSize_bin1) $GTrends_bin4) !$GTrends_bin6 !$MinningDifficulty_bin0 !$MinningDifficulty_bin5 !$TransactionPerDay_bin5 !$TransactionVolume_USD_bin2) 
0.43,0.6,0.92,0.25,0.53,0.67,and(or(and(!$MarketCap_bin2 !$BlockSize_bin1) $TransactionVolume_USD_bin3) !$GTrends_bin6 !$MinningDifficulty_bin0 !$MinningDifficulty_bin5 !$TransactionPerDay_bin5 !$TransactionVolume_USD_bin2) 
