training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.5,0.67,1.0,0.19,0.37,0.33,or($TransactionFee_bin2 $TransactionVolume_USD_bin2) 
0.39,0.56,0.88,0.94,0.6,0.58,and(!$TransactionFee_bin3 !$TransactionFee_bin4) 
0.39,0.52,0.78,0.25,0.47,0.5,or($TransactionVolume_USD_bin2 $TransactionVolume_USD_bin5) 
0.72,0.67,0.76,1.0,0.53,0.53,or(!$TransactionFee_bin4 $TransactionVolume_USD_bin3) 
0.61,0.59,0.73,1.0,0.53,0.53,!$TransactionFee_bin4 
0.67,0.63,0.75,0.94,0.63,0.6,and(!$TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin6) 
0.44,0.52,0.73,0.13,0.4,0.33,or($TransactionVolume_USD_bin2 $TransactionVolume_USD_bin6) 
0.72,0.63,0.72,0.88,0.53,0.54,and(!$TransactionPerDay_bin7 !$TransactionVolume_USD_bin5) 
0.72,0.63,0.72,0.81,0.57,0.57,and(!$TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin5) 
0.78,0.63,0.7,0.94,0.6,0.58,!$TransactionFee_bin3 
