,Date,Price,MarketCap,BlockSize,GoldPrice,GTrends,HashRate,MempoolCount,MempoolSize,MinningDifficulty,TransactionPerDay,TransactionFee,TransactionVolume_USD
769,2018-07-23,7711.11,132375368459,452567,1271.4,77,46852830.6003,318743.0,318743.0,5178670000000,167677,14.77231882,5132480000
770,2018-07-24,8424.27,144634918474,903410,1271.5,100,42733900.4377,266018.0,266018.0,5178670000000,229267,26.12072165,7277689856
771,2018-07-25,8181.39,140482950401,917118,1277.4,91,40931868.4915,5860000.75,5860000.75,5178670000000,259681,29.64295029,5845400064
772,2018-07-26,7951.58,136553079708,950977,1271.8,81,45565664.9245,2888934.5,2888934.5,5178670000000,249153,26.82417337,4899089920
773,2018-07-27,8165.01,140235573607,774012,1269.3,81,42476467.3025,600755.5,600755.5,5178670000000,230371,23.88022702,5195879936
774,2018-07-28,8192.15,140716560550,894429,1268.0,65,42991333.5728,2478494.0,2478494.0,5178670000000,232611,20.72404572,3988750080
775,2018-07-29,8218.46,141185844808,732988,1268.0,63,37327804.5992,272717.0,272717.0,5178670000000,181841,16.74880998,4107190016
776,2018-07-30,8180.48,140547190784,548991,1268.0,72,50277183.1008,2714524.5,2714524.5,5949440000000,172571,15.67077716,5551400000
777,2018-07-31,7780.44,133688476220,914438,1270.1,74,39630250.2089,908657.5,908657.5,5949440000000,231194,24.57789474,5287530000
778,2018-08-01,7624.91,131030166771,965036,1264.3,70,43474975.9754,815109.0,815109.0,5949440000000,243605,25.5829697,4797620000
779,2018-08-02,7567.15,130052066760,983721,1256.5,69,44362220.3831,241856.25,241856.25,5949440000000,238254,21.283298600000002,4214110000
780,2018-08-03,7434.39,127785826655,786495,1259.7,70,45249464.7908,1970589.5,1970589.5,5949440000000,222822,25.20903778,4627150000
781,2018-08-04,7032.85,120899698889,841942,1254.1,66,49094190.5573,333934.5,333934.5,5949440000000,232631,23.21487948,4268390000
782,2018-08-05,7068.48,121526079384,580276,1254.1,63,52051671.9162,420184.0,420184.0,5949440000000,192734,17.19453121,3679110000
783,2018-08-06,6951.8,119531508535,580368,1254.1,70,47319701.742,11880779.0,11880779.0,5949440000000,171393,13.6299328,3925900000
784,2018-08-07,6753.12,116128339800,1056717,1254.7,72,38743005.8012,10306586.0,10306586.0,5949440000000,219182,17.7504862,4682800000
785,2018-08-08,6305.8,108448409560,1017125,1257.3,89,44657968.518999994,571819.5,571819.5,5949440000000,236664,18.61533926,5064430000
786,2018-08-09,6568.23,112973963230,793226,1256.3,75,46432457.3343,674093.5,674093.5,5949440000000,229538,20.75086011,4267040000
787,2018-08-10,6184.71,106390927598,810651,1255.1,72,44066472.2472,482208.5,482208.5,5949440000000,224240,20.750207500000002,4528680000
788,2018-08-11,6295.73,108314257212,792975,1234.6,73,52051671.9162,696191.75,696191.75,5949440000000,225039,20.41451761,4047850000
789,2018-08-12,6322.69,108790259014,606948,1234.6,64,53994493.0548,1874151.5,1874151.5,6389320000000,192383,15.39050663,5665250000
790,2018-08-13,6297.57,108369686635,594230,1234.6,73,49230273.0794,1823584.5,1823584.5,6389320000000,168701,12.77525693,4083980000
791,2018-08-14,6199.71,106696389129,895555,1236.4,90,47642199.7543,7897772.5,7897772.5,6389320000000,217498,19.92080467,5301700000
792,2018-08-15,6308.52,108581773101,1030744,1220.2,83,43195594.4439,508610.0,508610.0,6389320000000,252798,26.45582537,4895450000
793,2018-08-16,6334.73,109045250379,789528,1219.2,71,51135961.0696,1786549.5,1786549.5,6389320000000,246453,22.16329503,4328420000
794,2018-08-17,6580.63,113290724406,766616,1219.3,68,50183117.0745,202795.0,202795.0,6389320000000,231588,24.04769454,4992990000
795,2018-08-18,6423.76,110603014928,831162,1229.6,58,48277429.0843,677962.5,677962.5,6389320000000,235779,24.88424895,3984520000
796,2018-08-19,6506.07,112031838393,589781,1229.6,57,50818346.4046,390700.5,390700.5,6389320000000,190027,16.45331646,3311170000
797,2018-08-20,6308.53,108642191682,599147,1229.6,65,46054126.4291,1188191.75,1188191.75,6389320000000,160953,17.04586085,3665100000
798,2018-08-21,6488.76,111758100192,833750,1234.9,68,47642199.7543,305551.0,305551.0,6389320000000,219846,29.07233893,3377180000
799,2018-08-22,6376.71,109840902181,786610,1238.2,73,47006970.4242,3064310.5,3064310.5,6389320000000,219700,24.75227584,4668110000
800,2018-08-23,6534.88,112577436411,755554,1228.4,66,50818346.4046,2448779.0,2448779.0,6389320000000,224556,24.27418043,3426180000
801,2018-08-24,6719.96,115778358839,772460,1248.2,62,47324585.0892,2938470.0,2938470.0,6389320000000,217783,19.30837036,4097820000
802,2018-08-25,6763.19,116534497933,827815,1251.2,56,48824180.026,445814.5,445814.5,6727230000000,221959,19.15356329,3312600000
803,2018-08-26,6707.26,115585205491,754833,1251.2,55,45145645.9145,157359.5,157359.5,6727230000000,194348,21.06312548,3295500000
804,2018-08-27,6884.64,118657885712,562838,1251.2,62,57853309.2089,128153.0,128153.0,6727230000000,170639,27.80300602,4019000000
805,2018-08-28,7096.28,122319195736,714495,1249.6,76,61866255.5125,1756143.25,1756143.25,6727230000000,228105,32.65580356,4659940000
806,2018-08-29,7047.16,121484666374,893403,1246.5,69,51165065.3698,348763.0,348763.0,6727230000000,236946,45.21346372,4145880000
807,2018-08-30,6978.23,120309828156,879796,1239.5,69,46483294.6823,6992311.5,6992311.5,6727230000000,235269,23.64752291,4463250000
808,2018-08-31,7037.58,121346613238,823481,1241.1,62,51499477.5617,2770119.0,2770119.0,6727230000000,233840,24.10101603,4495650000
809,2018-09-01,7193.25,124044625438,815922,1204.9,59,51833889.7537,2824561.5,2824561.5,6727230000000,238742,25.25628116,4116050000
810,2018-09-02,7272.72,125427780027,763356,1204.9,63,50496240.9858,395417.5,395417.5,6727230000000,211475,19.211722199999997,4329540000
811,2018-09-03,7260.06,125222785390,644199,1206.3,64,48155355.6421,808049.0,808049.0,6727230000000,184549,16.3033171,4087760000
812,2018-09-04,7361.66,126986882925,851842,1233.6,68,48155355.6421,898321.0,898321.0,6727230000000,225108,19.91598267,4273640000
813,2018-09-05,6792.83,117185657641,984015,1236.0,83,42135936.1869,492136.5,492136.5,6727230000000,239179,24.1065379,5800460000
814,2018-09-06,6529.17,112649565532,990600,1239.1,92,44142409.3386,961771.0,961771.0,6727230000000,239752,31.82732747,5523470000
815,2018-09-07,6467.07,111590424587,880257,1235.5,72,50161828.7939,762400.0,762400.0,6727230000000,252096,31.29006024,4264680000
816,2018-09-08,6225.98,107442122871,891570,1235.0,61,53036795.5276,529983.0,529983.0,7019200000000,230467,27.92194982,3835060000
817,2018-09-09,6300.86,108747090915,709052,1235.0,60,52338942.9549,1602960.0,1602960.0,7019200000000,204845,18.81937591,3671890000
818,2018-09-10,6329.7,109255603474,617594,1235.0,66,56874984.6776,1806111.0,1806111.0,7019200000000,189692,18.37028897,3714100000
819,2018-09-11,6321.2,109119948884,918094,1237.6,67,47105048.6594,1657880.0,1657880.0,7019200000000,222896,19.97514305,3849910000
820,2018-09-12,6351.8,109661521297,919239,1246.6,73,49198606.3776,318342.5,318342.5,7019200000000,235581,23.27470384,4064230000
821,2018-09-13,6517.31,112530970182,713591,1243.8,70,58619616.1095,217377.5,217377.5,7019200000000,234945,23.91441308,4210910000
822,2018-09-14,6512.71,112462453186,837780,1236.6,63,51641090.3822,5568977.25,5568977.25,7019200000000,238745,20.29803773,4076220000
823,2018-09-15,6543.2,113000324618,1062391,1241.2,56,46058269.8003,269418.5,269418.5,7019200000000,222793,21.21893106,3216300000
824,2018-09-16,6517.18,112562367224,766246,1241.2,53,48849680.0912,845737.5,845737.5,7019200000000,207977,15.69995673,3273730000
825,2018-09-17,6281.2,108497127334,640532,1241.2,61,48500753.8049,1934927.0,1934927.0,7019200000000,183257,13.07015213,3910780000
826,2018-09-18,6371.3,110064685348,886530,1238.3,58,47105048.6594,2209586.5,2209586.5,7019200000000,234638,17.45767671,4180090000
827,2018-09-19,6398.54,110547735544,940334,1244.1,61,49547532.664,3708776.0,3708776.0,7019200000000,243988,19.01368472,4431340000
828,2018-09-20,6519.67,112653130183,815944,1247.0,61,54432500.6731,578233.0,578233.0,7019200000000,254975,17.09335521,4348110000
829,2018-09-21,6734.95,116385068032,818866,1236.9,68,54756137.2027,1786516.5,1786516.5,7152630000000,256395,18.26192982,6531940000
830,2018-09-22,6721.98,116173876360,1009386,1240.0,57,51200543.8779,104894.0,104894.0,7152630000000,271895,25.61259462,4509660000
831,2018-09-23,6710.63,115990387532,715676,1240.0,53,55111696.5352,425676.0,425676.0,7152630000000,219313,18.65597145,4197500000
832,2018-09-24,6595.41,114011060309,674971,1240.0,57,53333899.8728,367552.0,367552.0,7152630000000,207316,14.47737832,4177310000
833,2018-09-25,6446.47,111450035114,794069,1240.8,59,52622781.2078,4298039.0,4298039.0,7152630000000,232919,15.50844294,4726180000
834,2018-09-26,6495.0,112300336125,773487,1234.4,60,60089527.19,3100935.5,3100935.5,7152630000000,252831,20.31737127,4437300000
835,2018-09-27,6676.75,115454861756,894936,1222.4,59,49422747.2154,2126406.0,2126406.0,7152630000000,244339,20.1338664,4606810000
836,2018-09-28,6644.13,114903584220,887770,1231.3,58,50844984.5454,588911.5,588911.5,7152630000000,251370,23.65350638,5014430000
837,2018-09-29,6601.96,114186839964,835735,1227.0,50,54756137.2027,554718.0,554718.0,7152630000000,249120,28.91825487,4363690000
838,2018-09-30,6625.56,114608519470,709310,1227.0,49,54045018.5377,261316.0,261316.0,7152630000000,222999,19.10685859,4002280000
839,2018-10-01,6589.62,113999846113,610653,1227.0,52,57956171.1951,2307561.5,2307561.5,7152630000000,202769,15.42794706,4000970000
840,2018-10-02,6556.1,113431019760,877515,1242.7,38,56178374.5327,3688401.25,3688401.25,7152630000000,246715,21.82334691,3979260000
841,2018-10-03,6502.59,112516993837,992682,1238.7,40,48711628.5505,1625912.5,1625912.5,7152630000000,240516,25.72269107,3887310000
842,2018-10-04,6576.69,113811343543,840672,1237.5,39,51556103.2103,667320.0,667320.0,7152630000000,243421,21.36448501,3838410000
843,2018-10-05,6622.48,114614764674,812215,1242.2,36,55588275.2378,14026573.5,14026573.5,7454970000000,248507,18.70916379,3671500000
844,2018-10-06,6588.31,114033598927,975966,1224.9,33,48176505.2061,1447706.0,1447706.0,7454970000000,241427,21.33672301,3259740000
845,2018-10-07,6602.95,114298880311,887723,1224.9,31,46323562.6982,798794.5,798794.5,7454970000000,211156,17.57876392,3306630000
846,2018-10-08,6652.23,115162906843,861796,1224.9,38,52623567.2252,869603.5,869603.5,7454970000000,228053,13.06671747,3979460000
847,2018-10-09,6642.64,115007759484,964662,1227.8,39,50029447.7141,870578.0,870578.0,7454970000000,248539,16.79599849,3580810000
848,2018-10-10,6585.53,114030835912,938339,1229.4,40,48176505.2061,899564.0,899564.0,7454970000000,227930,16.66631934,3787650000
849,2018-10-11,6256.24,108341572839,912130,1264.0,52,53364744.2283,418494.0,418494.0,7454970000000,248595,15.633937300000001,5181640000
850,2018-10-12,6274.58,108669526315,923067,1258.1,42,58923571.7521,11941018.5,11941018.5,7454970000000,263133,18.417205600000003,3783500000
851,2018-10-13,6285.99,108878136724,1140589,1266.9,35,48917682.2093,1985158.5,1985158.5,7454970000000,242007,18.44585713,3064030000
852,2018-10-14,6290.93,108972590373,840777,1266.9,35,52252978.7236,3188238.5,3188238.5,7454970000000,203670,13.28476496,3085320000
853,2018-10-15,6596.54,114280022340,952193,1266.9,47,42247089.1808,3552861.5,3552861.5,7454970000000,189382,12.41784997,7370770000
854,2018-10-16,6596.11,114283707152,962407,1267.3,42,60035337.2569,1148993.0,1148993.0,7454970000000,275179,23.09602031,4074800000
855,2018-10-17,6544.43,113399343801,1056776,1263.4,39,50029447.7141,1695118.0,1695118.0,7454970000000,253692,19.31942675,4088420000
856,2018-10-18,6476.71,112237252159,1033591,1266.6,38,51141213.2188,1702231.0,1702231.0,7454970000000,256046,18.850080300000002,3924080000
857,2018-10-19,6465.41,112052990522,1022624,1265.3,37,49274490.4825,2144477.0,2144477.0,7182850000000,262097,18.05926167,3578870000
858,2018-10-20,6489.19,112476559221,1016188,1261.3,33,50702736.5835,1423499.5,1423499.5,7182850000000,251863,17.65876226,3379130000
859,2018-10-21,6482.35,112369106369,879081,1261.3,32,51059798.1087,3789181.5,3789181.5,7182850000000,226041,14.32509812,3253610000
860,2018-10-22,6487.16,112465213723,799788,1261.3,38,49274490.4825,8516957.0,8516957.0,7182850000000,204973,12.46404029,3672860000
861,2018-10-23,6475.74,112279779884,934273,1273.5,38,55344536.4115,1182763.5,1182763.5,7182850000000,258670,16.699511800000003,3716150000
862,2018-10-24,6495.84,112637293966,945705,1267.6,38,54987474.8863,2814851.5,2814851.5,7182850000000,259442,16.58331992,3424670000
863,2018-10-25,6476.29,112309554478,1132467,1269.0,37,40347952.3516,3429480.0,3429480.0,7182850000000,249226,16.94168952,3230550000
864,2018-10-26,6474.75,112294341019,1044193,1272.3,36,48917428.9573,1337314.0,1337314.0,7182850000000,258309,17.53993992,3306050000
865,2018-10-27,6480.38,112403001148,1052879,1263.7,32,51059798.1087,1115728.0,1115728.0,7182850000000,252578,17.91509911,3393250000
866,2018-10-28,6486.39,112518434372,910593,1263.7,30,48560367.4321,369340.5,369340.5,7182850000000,234417,13.09651959,3445190000
867,2018-10-29,6332.63,109862898081,818884,1263.7,37,49988613.533,10703700.5,10703700.5,7182850000000,215642,16.5139359,4199910000
868,2018-10-30,6334.27,109903543419,989435,1261.5,37,52130982.6844,5750625.0,5750625.0,7182850000000,268437,19.604175899999998,3781100000
869,2018-10-31,6317.61,109627117226,946230,1250.8,39,54987474.8863,5084939.5,5084939.5,7182850000000,287918,18.77140942,4191240000
870,2018-11-01,6377.78,110683820788,905881,1274.8,38,58201028.6134,4045908.0,4045908.0,7182850000000,283544,16.65229276,3789400000
871,2018-11-02,6388.44,110880236966,997555,1269.9,37,54999360.8518,1572024.5,1572024.5,7184400000000,287280,17.45938887,4234870000
872,2018-11-03,6361.26,110421212888,1111247,1269.0,33,51070835.0767,302018.5,302018.5,7184400000000,291068,18.32471846,3658640000
873,2018-11-04,6376.13,110689215104,877537,1269.0,38,57499331.7996,2402435.5,2402435.5,7184400000000,247673,13.59185156,4390020000
874,2018-11-05,6419.66,111456211022,1040038,1269.0,41,43928060.9401,1551859.25,1551859.25,7184400000000,227812,12.83578294,4174800000
875,2018-11-06,6461.01,112095603776,1043646,1263.0,40,51427973.7835,14355684.0,14355684.0,7184400000000,296121,18.68872972,4700040000
876,2018-11-07,6530.14,113395632955,1080054,1265.4,39,45713754.4743,6884002.5,6884002.5,7184400000000,287736,19.18392815,4941260000
877,2018-11-08,6453.72,112078367037,1147886,1262.0,38,46428031.8879,8764991.0,8764991.0,7184400000000,296423,20.33841084,4665260000
878,2018-11-09,6385.62,110905767441,1172861,1245.0,37,43213783.5264,2511538.0,2511538.0,7184400000000,277000,20.99890399,4346820000
879,2018-11-10,6409.22,111326145314,1127910,1239.6,31,45356615.7674,287914.5,287914.5,7184400000000,283169,22.42896582,3705320000
880,2018-11-11,6411.27,111373453740,942631,1239.6,33,46785170.5947,1357961.0,1357961.0,7184400000000,247306,16.64920253,3939060000
881,2018-11-12,6371.27,110689666528,890820,1239.6,37,52142251.1972,1640412.0,1640412.0,7184400000000,252318,14.13978687,4295770000
882,2018-11-13,6359.49,110494466204,1064008,1237.5,39,49999418.9562,3412610.5,3412610.5,7184400000000,299069,19.17199757,4503800000
883,2018-11-14,5738.35,99712077259,1105642,1246.2,59,42856644.8196,11108058.75,11108058.75,7184400000000,273921,18.07251239,7398940000
884,2018-11-15,5648.03,98151606541,1103784,1251.7,68,48213725.4221,16447375.0,16447375.0,7184400000000,298467,25.82337117,7032140000
885,2018-11-16,5575.55,96900828780,1195210,1259.0,52,45356615.7674,9011473.5,9011473.5,7184400000000,291417,38.65118054,5279320000
886,2018-11-17,5554.33,96542098114,1149077,1261.6,43,41672924.1289,4985792.5,4985792.5,6653300000000,281542,36.92729384,4303150000
887,2018-11-18,5623.54,97753714643,908811,1261.6,39,47956936.4976,156691.0,156691.0,6653300000000,261656,21.55099415,4159680000
888,2018-11-19,4871.49,84688539692,948878,1261.6,68,40680711.6497,4195764.0,4195764.0,6653300000000,238152,18.03746701,7039560000
889,2018-11-20,4451.87,77401044320,1110677,1257.5,100,41672924.1289,19350510.5,19350510.5,6653300000000,269669,39.969486100000005,8428290000
890,2018-11-21,4602.17,80020171047,1212275,1264.7,78,43657349.0875,22122470.0,22122470.0,6653300000000,289178,69.36765011,6120120000
891,2018-11-22,4365.94,75919439809,1212794,1228.0,55,34727436.7741,10527698.75,10527698.75,6653300000000,256648,49.95016009,4569370000
892,2018-11-23,4347.11,75598851166,1217283,1260.0,58,40349974.1566,2928672.5,2928672.5,6653300000000,264840,39.13421764,4871490000
893,2018-11-24,3880.76,67495633205,1119518,1259.7,54,41342186.6359,8699674.0,8699674.0,6653300000000,273163,36.98433712,4679500000
894,2018-11-25,4009.97,69749265801,986502,1259.7,81,47295461.5114,3597120.5,3597120.5,6653300000000,252098,31.17997638,6825640000
895,2018-11-26,3779.13,65739289046,1017393,1259.7,80,42003661.622,7541631.5,7541631.5,6653300000000,241629,32.01112732,6476900000
896,2018-11-27,3820.72,66468970322,1181035,1250.4,73,36711861.7326,4718932.5,4718932.5,6653300000000,255439,38.27901151,5998720000
897,2018-11-28,4257.42,74072560088,1056039,1260.2,68,43326611.5944,3230659.0,3230659.0,6653300000000,262608,37.38312649,7280280000
898,2018-11-29,4278.85,74451016927,1133828,1260.8,59,39027024.1843,11927211.5,11927211.5,6653300000000,262385,38.73742361,6503347767
899,2018-11-30,4017.27,69904637061,1200095,1256.5,55,34727436.7741,5287824.5,5287824.5,6653300000000,245476,45.07238045,6048016717
