training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.46,0.66,0.96,0.83,0.4,0.23,and(or(and(!$MinningDifficulty_bin0 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin4) $MinningDifficulty_bin2) !$MempoolCount_bin5) 
0.46,0.66,0.96,0.83,0.4,0.23,and(or(and(!$MinningDifficulty_bin0 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin4) $MinningDifficulty_bin2) !$MempoolSize_bin5) 
0.48,0.65,0.91,0.83,0.4,0.23,or(and(!$MinningDifficulty_bin0 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin4) $MinningDifficulty_bin2) 
0.48,0.65,0.91,0.83,0.4,0.23,and(or(and(!$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin4) $MinningDifficulty_bin2) !$MinningDifficulty_bin0) 
0.46,0.66,0.96,0.83,0.4,0.23,and(or(and(!$MinningDifficulty_bin0 !$TransactionFee_bin6 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin4) $MinningDifficulty_bin2) !$MempoolCount_bin5) 
0.46,0.66,0.96,0.83,0.4,0.23,and(or(and(!$MinningDifficulty_bin0 !$TransactionFee_bin6 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin4) $MinningDifficulty_bin2) !$MempoolSize_bin5) 
0.46,0.66,0.96,0.83,0.4,0.23,and(or(and(!$MinningDifficulty_bin0 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin4) $MinningDifficulty_bin2) !$MempoolCount_bin5 !$MempoolSize_bin5) 
0.46,0.66,0.96,0.83,0.4,0.23,and(or(and(!$MinningDifficulty_bin0 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin4) $MinningDifficulty_bin2) or(!$MempoolCount_bin5 !$MempoolSize_bin5)) 
0.42,0.59,0.85,0.0,0.8,-1.0,or($GoldPrice_bin0 $MinningDifficulty_bin2) 
0.48,0.65,0.91,0.83,0.4,0.23,or(and(!$MinningDifficulty_bin0 !$TransactionFee_bin6 !$TransactionVolume_USD_bin1 !$TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin4) $MinningDifficulty_bin2) 
