training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.69,0.86,1.0,0.43,0.5,0.46,and(or($BlockSize_bin3 $TransactionFee_bin1 $TransactionVolume_USD_bin1) or($MinningDifficulty_bin1 $TransactionFee_bin0 $TransactionVolume_USD_bin0) !$MempoolCount_bin0 !$MempoolCount_bin6 !$MempoolSize_bin0 !$TransactionPerDay_bin7) 
0.69,0.86,1.0,0.43,0.5,0.46,and(or($BlockSize_bin3 $TransactionFee_bin1 $TransactionVolume_USD_bin1) or($MinningDifficulty_bin1 $TransactionFee_bin0 $TransactionVolume_USD_bin0) !$MempoolCount_bin0 !$MempoolSize_bin0 !$MempoolSize_bin6 !$TransactionPerDay_bin7) 
0.69,0.86,1.0,0.36,0.47,0.42,and(or($BlockSize_bin3 $TransactionFee_bin1 $TransactionVolume_USD_bin1) or($MinningDifficulty_bin1 $TransactionFee_bin0 $TransactionVolume_USD_bin0) !$HashRate_bin2 !$MempoolCount_bin0 !$MempoolCount_bin6 !$MempoolSize_bin0 !$TransactionPerDay_bin7) 
0.62,0.79,0.89,0.36,0.47,0.42,and(or($GTrends_bin5 $TransactionFee_bin1 $TransactionVolume_USD_bin1) or($TransactionFee_bin0 $TransactionVolume_USD_bin0) !$MempoolCount_bin0) 
0.62,0.79,0.89,0.36,0.47,0.42,and(or($HashRate_bin7 $TransactionFee_bin0 $TransactionVolume_USD_bin0) or($TransactionFee_bin1 $TransactionVolume_USD_bin1) !$MempoolCount_bin0) 
0.69,0.82,0.9,0.36,0.47,0.42,and(or($GTrends_bin5 $TransactionFee_bin1 $TransactionVolume_USD_bin1) or($HashRate_bin7 $TransactionFee_bin0 $TransactionVolume_USD_bin0) !$MempoolCount_bin0) 
0.69,0.82,0.9,0.36,0.47,0.42,and(or($MinningDifficulty_bin1 $TransactionFee_bin0 $TransactionVolume_USD_bin0) or($TransactionFee_bin1 $TransactionVolume_USD_bin1) !$MempoolCount_bin0 !$MempoolSize_bin0) 
0.69,0.82,0.9,0.36,0.47,0.42,and(or($MinningDifficulty_bin1 $TransactionFee_bin0 $TransactionVolume_USD_bin0) or($TransactionFee_bin1 $TransactionVolume_USD_bin1) !$MempoolCount_bin0 !$TransactionPerDay_bin7) 
0.69,0.82,0.9,0.36,0.47,0.42,and(or($MinningDifficulty_bin1 $TransactionFee_bin0 $TransactionVolume_USD_bin0) or($TransactionFee_bin1 $TransactionVolume_USD_bin1) !$MempoolSize_bin0 !$TransactionPerDay_bin7) 
0.62,0.82,1.0,0.36,0.57,0.56,and(or($BlockSize_bin3 $TransactionFee_bin1 $TransactionVolume_USD_bin1) or($MinningDifficulty_bin1 $TransactionFee_bin0 $TransactionVolume_USD_bin0) !$MarketCap_bin2 !$MempoolCount_bin0 !$MempoolSize_bin0 !$TransactionPerDay_bin7) 
