training_recall,training_accuracy,training_precision,test_recall,test_accuracy,test_precision,program
0.63,0.65,0.84,1.0,0.57,0.48,and(!$GTrends_bin6 !$TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin4) 
0.42,0.55,0.91,0.0,0.47,0.0,and(or($MempoolCount_bin8 $TransactionFee_bin3 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin1) !$MinningDifficulty_bin5 !$TransactionFee_bin0 !$TransactionVolume_USD_bin4) 
0.42,0.55,0.91,0.0,0.47,0.0,and(or(and(or($TransactionFee_bin3 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin1) !$TransactionFee_bin0) $MempoolCount_bin8) !$MinningDifficulty_bin5 !$TransactionVolume_USD_bin4) 
0.5,0.58,0.85,1.0,0.57,0.48,and(!$GTrends_bin6 !$TransactionFee_bin0 !$TransactionVolume_USD_bin3 !$TransactionVolume_USD_bin4) 
0.38,0.51,0.87,0.25,0.7,1.0,and(or($GTrends_bin2 $TransactionFee_bin3 $TransactionVolume_USD_bin1) !$MempoolCount_bin4 !$TransactionVolume_USD_bin4) 
0.38,0.51,0.87,0.25,0.7,1.0,and(or($GTrends_bin2 $TransactionFee_bin3 $TransactionVolume_USD_bin1) !$MempoolSize_bin4 !$TransactionVolume_USD_bin4) 
0.38,0.51,0.87,0.17,0.67,1.0,and(or($GTrends_bin2 $TransactionFee_bin3 $TransactionVolume_USD_bin1) !$TransactionPerDay_bin6 !$TransactionVolume_USD_bin4) 
0.66,0.66,0.83,0.25,0.7,1.0,and(!$MarketCap_bin2 !$GTrends_bin6 !$TransactionVolume_USD_bin4) 
0.34,0.47,0.83,0.0,0.6,-1.0,and(or($TransactionFee_bin3 $TransactionVolume_USD_bin1) !$TransactionVolume_USD_bin4) 
0.38,0.51,0.89,0.0,0.6,-1.0,and(or($TransactionFee_bin3 $TransactionVolume_USD_bin0 $TransactionVolume_USD_bin1) !$BlockSize_bin1 !$TransactionFee_bin0 !$TransactionVolume_USD_bin4) 
